Site,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
CU-AZ-142,CU,AZ,142,CU-AZ-142,0,,,,,,,2169.8,476,2318,0,0,0,,Lower Piedmont,Very Shallow,,,,Deep,,,,,,,Agricultural,,710,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2170,476,2169800,476000,3280
CU-AZ-143,CU,AZ,143,CU-AZ-143,0,,,,,,,2169.16,476,2310,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Agri,,720,1.4,,,,,,,,FALSE,,,VL,L,,,,,,,35,14,35,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,476,2169160,476000,3281
CU-AZ-144,CU,AZ,144,CU-AZ-144,0,,,,,,,2169.41,476,2328,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,Settlement & Agri,,720,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,476,2169410,476000,3282
CU-AZ-145,CU,AZ,145,CU-AZ-145,0,,,,,,,2169.09,476,2348,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,730,2.4,,,,,,,,FALSE,,,LM,,,,,,,,60,24,60,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2169,476,2169090,476000,3283
CU-AZ-146,CU,AZ,146,CU-AZ-146,0,,,,,,,2168.9,475,2355,0,0,0,,Middle Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,740,2.2,,,,,,,,FALSE,,,LM,,,,,,,,55,22,55,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4,,2169,475,2168900,475000,3284
CU-AZ-147,CU,AZ,147,CU-AZ-147,0,,,,,,,2168.04,476,2295,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Settlement & Agri,,750,5.3,,,,,,,,FALSE,,,LM,VL,L,,,,,,52,26,52,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2168,476,2168040,476000,3285
CU-AZ-148,CU,AZ,148,CU-AZ-148,0,,,,,,,2166.48,475,2355,0,0,0,,Middle Piedmont,Shallow,,,,None,,,,,,,Agricultural,,750,0.4,1,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,HC,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2166,475,2166480,475000,3286
CU-AZ-149,CU,AZ,149,CU-AZ-149,0,,,,,,,2166.07,476,2360,0,0,0,,Middle Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,740,1.4,,,,,,,,FALSE,,,VL,L,,,,,,,7,3,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,476,2166070,476000,3287
CU-AZ-150,CU,AZ,150,CU-AZ-150,0,,,,,,,2166.08,476,2345,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Graz,,740,0.3,,,,,,,,FALSE,,,M,,,,,,,,15,8,15,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,476,2166080,476000,3288
CU-AZ-151,CU,AZ,151,CU-AZ-151,0,,,,,,,2166.19,476,2355,0,0,0,,Middle Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Graz,,740,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,476,2166190,476000,3289
CU-AZ-152,CU,AZ,152,CU-AZ-152,0,,,,,,,2167.64,476,2290,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Grazing,,730,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,476,2167640,476000,3290
CU-AZ-153,CU,AZ,153,CU-AZ-153,0,,,,,,,2168.17,477,2313,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Agricultural,,720,4.7,,,,,,,,FALSE,,,L,,,,,,,,47,24,47,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2168,477,2168170,477000,3291
CU-AZ-154,CU,AZ,154,CU-AZ-154,0,,,,,,,2168.32,476,2303,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,730,1.5,1,,,,,,,FALSE,,,L,,,,,,,,15,8,15,,HC,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,476,2168320,476000,3292
CU-AZ-155,CU,AZ,155,CU-AZ-155,0,,,,,,,2168.72,476,2335,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,Agricultural,,730,2.5,1,,,,,,,FALSE,,,L,M,,,,,,,65,33,65,,AD,,Hamlet,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,,2169,476,2168720,476000,3293
CU-AZ-156,CU,AZ,156,CU-AZ-156,0,,,,,,,2168.91,477,2313,0,0,0,,Lower Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Settlement & Agri,,720,3,,,,,,,,FALSE,,,L,,,,,,,,30,15,30,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,477,2168910,477000,3294
CU-AZ-157,CU,AZ,157,CU-AZ-157,0,,,,,,,2169.55,480,2265,0,0,0,,Deep Soil Alluvium,Medium,,,,Very Slight,,,,,,,Settlement & Agri,,690,6,,,,,,,,FALSE,,,L,M,,,,,,,60,30,60,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2170,480,2169550,480000,3295
CU-AZ-158,CU,AZ,158,CU-AZ-158,0,,,,,,,2169.17,479,2270,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Settlement & Agri,,690,3.6,,,,,,,,FALSE,,,L,,,,,,,,36,18,36,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,,2169,479,2169170,479000,3296
CU-AZ-159,CU,AZ,159,CU-AZ-159,0,,,,,,,2167.83,478,2358,0,0,0,,Middle Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,710,0.5,,,,,,,,FALSE,,,LM,,,,,,,,13,5,13,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,478,2167830,478000,3297
CU-AZ-160,CU,AZ,160,CU-AZ-160,0,,,,,,,2168,477,2320,0,0,0,,Lower Piedmont,Medium,,,,Deep,,,,,,,Agricultural,,710,2.9,,,,,,,,FALSE,,,L,,,,,,,,29,15,29,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,477,2168000,477000,3298
CU-AZ-161,CU,AZ,161,CU-AZ-161,0,,,,,,,2166.84,477,2320,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,720,1,,,,,,,,FALSE,,,VL,L,LM,,,,,,13,5,13,,AD,,Small Hamlet,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,,2167,477,2166840,477000,3299
CU-AZ-162,CU,AZ,162,CU-AZ-162,0,,,,,,,2165.48,480,2285,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Settlement,,700,1.5,1,,,,,,,FALSE,,,L,LM,,,,,,,15,8,15,,HC,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2165,480,2165480,480000,3300
CU-AZ-163,CU,AZ,163,CU-AZ-163,0,,,,,,,2166.45,480,2280,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,None,,690,0.8,,,,,,,,FALSE,,,L,,,,,,,,8,4,8,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,480,2166450,480000,3301
CU-AZ-164,CU,AZ,164,CU-AZ-164,0,,,,,,,2168.43,481,2258,0,0,0,,Lower Piedmont,Medium,,,,None,,,,,,,Settlement & Agri,,680,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,481,2168430,481000,3302
CU-AZ-165,CU,AZ,165,CU-AZ-165,0,,,,,,,2168.4,482,2262,0,0,0,,Lower Piedmont,Medium,,,,None,,,,,,,Settlement & Agri,,670,1.8,,,,,,,,FALSE,,,L,,,,,,,,18,9,18,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,482,2168400,482000,3303
CU-AZ-166,CU,AZ,166,CU-AZ-166,0,,,,,,,2167.72,482,2260,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Agricultural,,670,2.8,,,,,,,,FALSE,,,LM,,,,,,,,70,28,70,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,482,2167720,482000,3304
CU-AZ-167,CU,AZ,167,CU-AZ-167,0,,,,,,,2169.02,482,2250,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,670,3.8,,,,,,,,FALSE,,,LM,,,,,,,,95,38,95,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2169,482,2169020,482000,3305
CU-AZ-168,CU,AZ,168,CU-AZ-168,0,,,,,,,2169.34,483,2249,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,670,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,483,2169340,483000,3306
CU-AZ-169,CU,AZ,169,CU-AZ-169,0,,,,,,,2168.85,483,2275,0,0,0,,Lower Piedmont,Medium,,,,Moderate,,,,,,,Settlement & Agri,,670,1.8,,,,,,,,FALSE,,,L,,,,,,,,18,9,18,,AD,,Small Hamlet,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4,,2169,483,2168850,483000,3307
CU-AZ-170,CU,AZ,170,CU-AZ-170,0,,,,,,,2167.11,483,2310,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Agri,,670,0.3,,,,,,,,FALSE,,,L,,,,,,,,3,1,3,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,483,2167110,483000,3308
CU-AZ-171,CU,AZ,171,CU-AZ-171,0,,,,,,,2166.24,482,2308,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Agri,,670,13.5,,,,,,,,FALSE,,,L,LM,MH,,,,,,280,135,280,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,482,2166240,482000,3309
CU-AZ-172,CU,AZ,172,CU-AZ-172,0,,,,,,,2165.69,484,2368,0,0,0,,Middle Piedmont,Very Shallow,,,,Moderate,,,,,,,Agricultural,,660,0.6,,,,,,,,FALSE,,,LM,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,484,2165690,484000,3310
CU-AZ-173,CU,AZ,173,CU-AZ-173,0,,,,,,,2166.81,483,2290,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Settlement & Agri,,670,19.8,,,,,,,,FALSE,,,L,LM,,,,,,,333,144,333,,AD,,Sm Disp Village,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4,,2167,483,2166810,483000,3311
CU-AZ-174,CU,AZ,174,CU-AZ-174,0,,,,,,,2166.88,484,2302,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Grazing,,660,1.8,,,,,,,,FALSE,,,LM,,,,,,,,45,18,45,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,484,2166880,484000,3312
CU-AZ-175,CU,AZ,175,CU-AZ-175,0,,,,,,,2167.3,484,2290,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Grazing,,660,2.3,,,,,,,,FALSE,,,LM,,,,,,,,58,23,58,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,484,2167300,484000,3313
CU-AZ-176,CU,AZ,176,CU-AZ-176,0,,,,,,,2168.17,484,2278,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Agricultural,,660,24.4,5,,,,,,,FALSE,,,L,LM,,,,,,,360,161,360,,AD,,Sm Disp Village,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,4,,2168,484,2168170,484000,3314
CU-AZ-177,CU,AZ,177,CU-AZ-177,0,,,,,,,2168.24,485,2320,0,0,0,,Lower Piedmont,Medium,,,,Slight-Moderate,,,,,,,Agricultural,,660,2.2,,,,,,,,FALSE,,,L,,,,,,,,22,11,22,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,485,2168240,485000,3315
CU-AZ-178,CU,AZ,178,CU-AZ-178,0,,,,,,,2169.28,485,2295,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Agricultural,,660,0.2,,,,,,,,FALSE,,,L,,,,,,,,2,1,2,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,485,2169280,485000,3316
CU-AZ-179,CU,AZ,179,CU-AZ-179,0,,,,,,,2169.59,485,2267,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight-Moderate,,,,,,,Settlement & Agri,,660,38.5,,,,,,,,FALSE,,,L,,,,,,,,385,193,385,,AD,,Sm Disp Village,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,4,,2170,485,2169590,485000,3317
CU-AZ-180,CU,AZ,180,CU-AZ-180,0,,,,,,,2171.14,483,2245,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,660,3.2,,,,,,,,FALSE,,,LM,,,,,,,,80,32,80,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,483,2171140,483000,3318
CU-AZ-181,CU,AZ,181,CU-AZ-181,0,,,,,,,2171.31,484,2244,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,660,0.9,,,,,,,,FALSE,,,L,,,,,,,,9,5,9,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,484,2171310,484000,3319
CU-AZ-182,CU,AZ,182,CU-AZ-182,0,,,,,,,2170.12,485,2246,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,660,0.8,,,,,,,,FALSE,,,L,,,,,,,,8,4,8,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2170,485,2170120,485000,3320
CU-AZ-183,CU,AZ,183,CU-AZ-183,0,,,,,,,2169.96,485,2250,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,660,2.8,,,,,,,,FALSE,,,L,,,,,,,,28,14,28,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,,2170,485,2169960,485000,3321
CU-AZ-184,CU,AZ,184,CU-AZ-184,0,,,,,,,2169.38,486,2268,0,0,0,,Lower Piedmont,Medium,,,,Slight,,,,,,,Agricultural,,650,2.2,1,,,,,,,FALSE,,,LM,M,,,,,,,60,28,60,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,486,2169380,486000,3322
CU-AZ-185,CU,AZ,185,CU-AZ-185,0,,,,,,,2168.65,487,2365,0,0,0,,Middle Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Grazing,,650,2.6,13,,,,,156,,TRUE,,,VL,,,,,,,,43,43,43,,HC,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,487,2168650,487000,3323
CU-AZ-186,CU,AZ,186,CU-AZ-186,0,,,,,,,2170.08,486,2262,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Very Slight,,,,,,,Settlement & Agri,,650,22,1,,,,,3025,,FALSE,,,L,,,,,,,,220,110,220,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,,2170,486,2170080,486000,3324
CU-AZ-187,CU,AZ,187,CU-AZ-187,0,,,,,,,2170.22,487,2278,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,"Graz, Agri, & Set",,650,39,,,,,,,,FALSE,,,L,,,,,,,,390,195,390,,AD,,Sm Disp Village,0,0,0,1,2,1,0,1,1,1,1,1,0,1,0,0,4,,2170,487,2170220,487000,3325
CU-AZ-188,CU,AZ,188,CU-AZ-188,0,,,,,,,2169.5,487,2365,0,0,0,,Middle Piedmont,Very Shallow,,,,Moderate,,,,,,,Grazing,,650,0.2,,,,,,,,FALSE,,,VL,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,487,2169500,487000,3326
CU-AZ-189,CU,AZ,189,CU-AZ-189,0,,,,,,,2170.39,488,2263,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Graz,,640,2.4,,,,,,,,FALSE,,,L,,,,,,,,24,12,24,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4,,2170,488,2170390,488000,3327
CU-AZ-190,CU,AZ,190,CU-AZ-190,0,,,,,,,2170.83,488,2240,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,640,1.1,,,,,,,,FALSE,,,L,,,,,,,,11,6,11,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2171,488,2170830,488000,3328
CU-AZ-191,CU,AZ,191,CU-AZ-191,0,,,,,,,2170.83,489,2248,0,0,0,,Deep Soil Alluvium,Medium-Deep,,,,None,,,,,,,Settlement & Agri,,640,2.2,,,,,,,,FALSE,,,L,,,,,,,,22,11,22,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,489,2170830,489000,3329
CU-AZ-192,CU,AZ,192,CU-AZ-192,0,,,,,,,2170.28,489,2253,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Settlement & Agri,,640,0.9,,,,,,,,FALSE,,,L,,,,,,,,9,5,9,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,489,2170280,489000,3330
CU-AZ-193,CU,AZ,193,CU-AZ-193,0,,,,,,,2170,489,2263,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Settlement & Graz,,640,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,489,2170000,489000,3331
CU-AZ-194,CU,AZ,194,CU-AZ-194,0,,,,,,,2169.82,488,2278,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Graz,,640,0.2,,,,,,,,FALSE,,,L,,,,,,,,2,1,2,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,488,2169820,488000,3332
CU-AZ-195,CU,AZ,195,CU-AZ-195,0,,,,,,,2169.52,488,2300,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Graz,,640,0.7,,,,,,,,FALSE,,,L,,,,,,,,7,4,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,488,2169520,488000,3333
CU-AZ-196,CU,AZ,196,CU-AZ-196,0,,,,,,,2169.69,489,2283,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Agri,,640,1.3,,,,,,,,FALSE,,,L,,,,,,,,13,7,13,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,489,2169690,489000,3334
CU-AZ-197,CU,AZ,197,CU-AZ-197,0,,,,,,,2169.73,490,2281,0,0,0,,Lower Piedmont,Medium,,,,None,,,,,,,Settlement & Graz,,640,2.8,,,,,,,,FALSE,,,L,,,,,,,,28,14,28,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,490,2169730,490000,3335
CU-AZ-198,CU,AZ,198,CU-AZ-198,0,,,,,,,2170.23,489,2262,0,0,0,,Lower Piedmont,Shallow-Mediu,,,,Slight,,,,,,,Settlement & Agri,,640,35,1,,,,,2500,,FALSE,,,L,LM,,,,,,,725,300,725,,AD,,Lg Disp Village,0,0,0,0,2,1,0,2,2,2,1,1,0,1,0,0,4,,2170,489,2170230,489000,3336
CU-AZ-199,CU,AZ,199,CU-AZ-199,0,,,,,,,2170.18,490,2255,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement,,630,2.5,,,,,,,,FALSE,,,L,,,,,,,,25,13,25,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,490,2170180,490000,3337
CU-AZ-200,CU,AZ,200,CU-AZ-200,0,,,,,,,2169.71,490,2270,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Very Slight,,,,,,,Settlement & Agri,,640,3.2,,,,,,,,FALSE,,,L,,,,,,,,32,16,32,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,,2170,490,2169710,490000,3338
CU-AZ-201,CU,AZ,201,CU-AZ-201,0,,,,,,,2169.41,490,2293,0,0,0,,Lower Piedmont,Medium,,,,Very Slight,,,,,,,Settlement & Agri,,640,2,,,,,,,,FALSE,,,LM,,,,,,,,50,20,50,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,,2169,490,2169410,490000,3339
CU-AZ-202,CU,AZ,202,CU-AZ-202,0,,,,,,,2169.42,490,2278,0,0,0,,Lower Piedmont,Shallow,,,,Moderate-Deep,,,,,,,Settlement & Agri,,630,7,,,,,,,,FALSE,,,L,,,,,,,,70,35,70,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,490,2169420,490000,3340
CU-AZ-203,CU,AZ,203,CU-AZ-203,0,,,,,,,2170,491,2278,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,"Graz, Agri, & Set",,630,36.5,,,,,,,,FALSE,,,L,MH,,,,,,,1733,867,1733,,AD,,Lg Disp Village,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,4,,2170,491,2170000,491000,3341
CU-AZ-204,CU,AZ,204,CU-AZ-204,0,,,,,,,2170.8,490,2244,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,15,,,,,,,,FALSE,,,L,,,,,,,,150,75,150,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2171,490,2170800,490000,3342
CU-AZ-205,CU,AZ,205,CU-AZ-205,0,,,,,,,2171.18,490,2239,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,5.9,,,,,,,,FALSE,,,LM,,,,,,,,148,59,148,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,490,2171180,490000,3343
CU-AZ-206,CU,AZ,206,CU-AZ-206,0,,,,,,,2170.98,491,2238,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,2.8,,,,,,,,FALSE,,,L,,,,,,,,28,0,28,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,491,2170980,491000,3344
CU-AZ-207,CU,AZ,207,CU-AZ-207,0,,,,,,,2171.25,491,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,630,1.3,,,,,,,,FALSE,,,L,,,,,,,,13,7,13,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,491,2171250,491000,3345
CU-AZ-208,CU,AZ,208,CU-AZ-208,0,,,,,,,2170.71,492,2238,0,0,0,,Deep Soil Alluvium,Medium-Deep,,,,None,,,,,,,Agricultural,,630,6.2,2,,,,,1784,,FALSE,,,L,,,,,,,,62,31,62,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2171,492,2170710,492000,3346
CU-AZ-209,CU,AZ,209,CU-AZ-209,0,,,,,,,2170.68,491,2240,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,1.3,,,,,,,,FALSE,,,LM,,,,,,,,33,13,33,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,491,2170680,491000,3347
CU-AZ-210,CU,AZ,210,CU-AZ-210,0,,,,,,,2169.92,491,2249,0,0,0,,Lower Piedmont,Medium,,,,None,,,,,,,Settlement & Agri,,630,1.6,,,,,,,,FALSE,,,L,,,,,,,,16,8,16,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,491,2169920,491000,3348
CU-AZ-211,CU,AZ,211,CU-AZ-211,0,,,,,,,2169.56,492,2253,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Settlement & Agri,,630,4,,,,,,,,FALSE,,,LM,,,,,,,,100,40,100,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,492,2169560,492000,3349
CU-AZ-212,CU,AZ,212,CU-AZ-212,0,,,,,,,2168.95,493,2270,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,620,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,4,,2169,493,2168950,493000,3350
CU-AZ-213,CU,AZ,213,CU-AZ-213,0,,,,,,,2168.54,492,2298,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,620,0.7,2,,,,,,,TRUE,,,VL,L,M,,,,,,8,4,8,,HC,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,492,2168540,492000,3351
