Site,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
TX-LT-4,TX,LT,4,TX-LT-004,907004,,Texcoco,Aztec,67-1,Mary Parsons,,2161.2,507.7,2250,2250,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),600,2,0,0,0,0,0,,,FALSE,,,VL,L,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,1,0,2,1,1,2,3,,2161,508,2161200,507700,1079
TX-LT-5,TX,LT,5,TX-LT-005,907005,,Texcoco,Classic,67-1,Mary Parsons,,2164.1,508.9,2250,2250,0,0,12,"Lakeshore Plain, Saline, near sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Grazing,Slight (no difficulty in recognizing site boundaries),610,0.7,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,3,2,0,0,0,0,2,1,,1,0,0,1,0,1,3,3,,2164,509,2164100,508900,1090
TX-LT-6,TX,LT,6,TX-LT-006,907006,,Texcoco,Toltec,67-1,Mary Parsons,,2163.6,510.2,2260,2260,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,None or Unspecified,600,5,3,0,0,3,0,6600,,TRUE,,,LM,,,,,,,,50,25,50,,AD,6,Large hamlet,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2164,510,2163600,510200,1101
TX-LT-7,TX,LT,7,TX-LT-007,907007,,Texcoco,Toltec,67-1,Mary Parsons,,2162.4,510.2,2260,2260,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,None or Unspecified,600,7,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,100,50,100,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2162,510,2162400,510200,1102
TX-LT-8,TX,LT,8,TX-LT-008,907008,,Texcoco,Toltec,67-1,Mary Parsons,,2163.3,511.4,2270,2270,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),600,2,1,0,0,1,0,400,,FALSE,,Trace,L,,,,,,,,20,10,20,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2163,511,2163300,511400,1103
TX-LT-9,TX,LT,9,TX-LT-009,907009,,Texcoco,Toltec,67-1,Mary Parsons,,2162.2,511.7,2270,2270,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),600,1,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2162,512,2162200,511700,1104
TX-LT-10,TX,LT,10,TX-LT-010,907010,,Texcoco,Toltec,67-1,Mary Parsons,,2162,513.4,2280,2280,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),600,6,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,,60,30,60,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2162,513,2162000,513400,1047
TX-LT-11,TX,LT,11,TX-LT-011,907011,,Texcoco,Toltec,67-1,Mary Parsons,,2161.8,514.8,2290,2290,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,None or Unspecified,610,2,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,3,3,0,0,0,0,0,2,,1,1,0,2,1,1,4,3,,2162,515,2161800,514800,1048
TX-LT-12,TX,LT,12,TX-LT-012,907012,,Texcoco,Toltec,67-1,Mary Parsons,,2163.9,514.5,2290,2290,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,Very slight,Very slight,,,,,,Agricultural,None or Unspecified,600,50,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,,750,500,750,,AD,7,Large dispersed village,3,3,0,0,0,0,0,2,,1,1,0,2,1,1,4,3,,2164,514,2163900,514500,1049
TX-LT-13,TX,LT,13,TX-LT-013,907013,,Texcoco,Toltec,67-1,Mary Parsons,,2163.8,512.7,2280,2280,0,0,15,"Lower piedmont, Smooth terrain",Shallow-medium,,Shallow (1-25 cm),Medium,Moderate,Moderate,,,,,,Grazing and Agriculture,Slight (no difficulty in recognizing site boundaries),600,0.1,1,0,0,1,0,100,,FALSE,,,LM,,,,,,,Substantial,15,5,15,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2164,513,2163800,512700,1050
TX-LT-14,TX,LT,14,TX-LT-014,907014,,Teotihuacan,Aztec,67-1,Mary Parsons,,2165.8,513.6,2620,2620,0,0,18,"Upper piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,Deep (100+ cm),Moderate,Moderate,,,,,,Grazing and Agriculture,None or Unspecified,620,1,0,0,0,0,0,,,FALSE,,,VL,L,,,,,,Unspecified,0,0,0,,AD,1,Isolated ceremonial site,,3,0,0,0,1,0,0,,0,1,0,2,1,1,3,3,,2166,514,2165800,513600,1051
TX-LT-15,TX,LT,15,TX-LT-015,907015,,Texcoco,Toltec,67-1,Mary Parsons,,2164.7,514.5,2315,0,2310,2320,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Grazing and Agriculture,None or Unspecified,600,1,0,0,0,0,0,,,FALSE,,,VL,L,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,3,0,0,0,1,0,0,,0,1,0,2,1,1,3,3,,2165,514,2164700,514500,1052
TX-LT-16,TX,LT,16,TX-LT-016,907016,,Texcoco,Toltec,67-1,Mary Parsons,,2164.7,515.4,2300,2300,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,Slight,Slight,,,,,,Agricultural,None or Unspecified,620,0.9,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,1,0,1,0,1,2,3,,2165,515,2164700,515400,1053
TX-LT-17,TX,LT,17,TX-LT-017,907017,,Texcoco,Toltec,67-1,Mary Parsons,,2165.8,515.2,2310,2310,0,0,15,"Lower piedmont, Smooth terrain",Shallow-medium,,Shallow (1-25 cm),Medium,Moderate-deep,,Moderate,Deep,,,,Grazing and Agriculture,Slight (no difficulty in recognizing site boundaries),620,0.9,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2166,515,2165800,515200,1054
TX-LT-18,TX,LT,18,TX-LT-018,907018,,Texcoco,Toltec,67-1,Mary Parsons,,2167.3,517.2,2450,2450,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Grazing and Agriculture,None or Unspecified,630,2,2,0,0,2,0,850,,FALSE,,,L,LM,,,,,,,40,20,40,,HC,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2167,517,2167300,517200,1055
TX-LT-19,TX,LT,19,TX-LT-019,907019,,Texcoco,Aztec,67-1,Mary Parsons,,2167.7,517.4,2410,2410,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Grazing,None or Unspecified,630,0.9,0,0,0,0,0,,,FALSE,,,VL,LM,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2168,517,2167700,517400,1056
TX-LT-20,TX,LT,20,TX-LT-020,907020,,Texcoco,Aztec,67-1,Mary Parsons,,2166.5,517.9,2330,2330,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Grazing,None or Unspecified,640,0.9,0,0,0,0,0,,,FALSE,,,VL,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,1,0,2,1,1,2,3,,2166,518,2166500,517900,1058
TX-LT-21,TX,LT,21,TX-LT-021,907021,,Texcoco,Toltec,67-1,Mary Parsons,,2164.6,518.4,2330,2330,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Grazing and Agriculture,None or Unspecified,650,0.1,0,0,0,0,0,,,FALSE,,Significant,M,,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2165,518,2164600,518400,1059
TX-LT-22,TX,LT,22,TX-LT-022,907022,,Texcoco,Toltec,67-1,Mary Parsons,,2165.2,517.6,2325,2325,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Grazing and Agriculture,None or Unspecified,640,2,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,1,0,2,1,1,2,3,,2165,518,2165200,517600,1060
TX-LT-23,TX,LT,23,TX-LT-023,907023,,Texcoco,Toltec,67-1,Mary Parsons,,2165.1,516.4,2330,2330,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,Slight,Slight,,,,,,Agricultural,None or Unspecified,620,0.9,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,1,0,0,0,0,1,3,,2165,516,2165100,516400,1061
TX-LT-24,TX,LT,24,TX-LT-024,907024,,Texcoco,Toltec,67-1,Mary Parsons,,2164.1,516.6,2290,2290,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,Slight,Slight,,,,,,Grazing and Agriculture,None or Unspecified,630,3,0,0,0,0,0,,,FALSE,,,VL,L,LM,,,,,,30,15,30,,AD,6,Large hamlet,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2164,517,2164100,516600,1062
TX-LT-25,TX,LT,25,TX-LT-025,907025,,Texcoco,Toltec,67-1,Mary Parsons,,2162.6,516,2320,2320,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate-deep,,Moderate,Deep,,,,None,None or Unspecified,630,0.1,0,0,0,0,0,,,FALSE,,Unspecified,,,,,,,,Unspecified,0,0,0,,AD,12,Questionable,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2163,516,2162600,516000,1063
TX-LT-26,TX,LT,26,TX-LT-026,907026,,Texcoco,Toltec,67-1,Mary Parsons,,2161.9,516.7,2300,2300,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,None or Unspecified,650,3,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,,30,15,30,,AD,6,Large hamlet,,3,0,0,0,0,0,0,,0,1,0,2,1,1,2,3,,2162,517,2161900,516700,1064
TX-LT-27,TX,LT,27,TX-LT-027,907027,,Texcoco,Formative,67-1,Mary Parsons,,2162.7,516.9,2310,2310,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,Slight,Slight,,,,,,Agricultural,None or Unspecified,650,0.9,0,0,0,0,0,,,FALSE,,,VL,L,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,3,3,0,0,1,1,2,1,,1,1,0,2,1,1,6,3,,2163,517,2162700,516900,1065
TX-LT-28,TX,LT,28,TX-LT-028,907028,,Texcoco,Toltec,67-1,Mary Parsons,,2163,518,2315,0,2300,2330,15,"Lower piedmont, Smooth terrain",Shallow-medium,,Shallow (1-25 cm),Medium,Moderate,Moderate,,,,,,Agricultural,None or Unspecified,650,14,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,150,100,150,,AD,3,Small dispersed village,,,0,0,0,1,0,0,,0,1,0,0,0,0,2,3,,2163,518,2163000,518000,1066
TX-LT-29,TX,LT,29,TX-LT-029,907029,,Texcoco,Toltec,67-1,Mary Parsons,,2164.3,519.8,2310,2310,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,Slight,Slight,,,,,,Agricultural,None or Unspecified,670,4,0,0,0,0,0,,,FALSE,,,VL,L,,,,,,,40,20,40,,AD,6,Large hamlet,,,0,0,0,0,0,0,,0,1,0,0,0,0,1,3,,2164,520,2164300,519800,1067
TX-LT-30,TX,LT,30,TX-LT-030,907030,,Texcoco,Toltec,67-1,Mary Parsons,,2164.3,520.7,2320,2320,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Moderate,Moderate,,,,,,Grazing and Agriculture,None or Unspecified,670,2,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2164,521,2164300,520700,1069
TX-LT-31,TX,LT,31,TX-LT-031,907031,,Texcoco,Toltec,67-1,Mary Parsons,,2164.8,523.1,2400,2400,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Grazing,None or Unspecified,680,2,4,0,0,4,0,248.25,,TRUE,,,LM,M,VL,,,,,,40,20,40,,HC,6,Large hamlet,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2165,523,2164800,523100,1070
TX-LT-32,TX,LT,32,TX-LT-032,907032,,Texcoco,Toltec,67-1,Jeffrey Parsons,,2157.1,507.8,2245,2245,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Grazing,None or Unspecified,600,4,0,0,0,0,0,,,FALSE,,,LM,,,,,,,,80,40,80,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2157,508,2157100,507800,1071
TX-LT-33,TX,LT,33,TX-LT-033,907033,,Texcoco,Toltec,67-1,Jeffrey Parsons,,2156.2,508.5,2240,2240,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,None or Unspecified,600,5,0,0,0,0,0,,,FALSE,,,VL,L,LM,,,,,,60,30,60,,AD,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2156,508,2156200,508500,1072
TX-LT-34,TX,LT,34,TX-LT-034,907034,,Texcoco,Toltec,67-1,Jeffrey Parsons,,2156.5,509.1,2240,2240,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,None or Unspecified,600,12,1,0,0,1,0,225,,FALSE,,,VL,L,LM,,,,,,120,60,120,,AD,3,Small dispersed village,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2156,509,2156500,509100,1073
TX-LT-35,TX,LT,35,TX-LT-035,907035,,Texcoco,Toltec,67-1,Jeffrey Parsons,,2156.1,506.6,2240,2240,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,None or Unspecified,600,20,0,0,0,0,0,,,FALSE,,,VL,L,LM,,,,,,300,150,300,,AD,3,Small dispersed village,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2156,507,2156100,506600,1074
TX-LT-36,TX,LT,36,TX-LT-036,907036,,Texcoco,Aztec,67-1,Jeffrey Parsons,,2155,506.9,2240,2240,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Grazing,None or Unspecified,600,2,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,40,20,40,,AD,6,Large hamlet,,3,0,0,1,1,0,0,,0,0,0,2,1,1,3,3,,2155,507,2155000,506900,1075
TX-LT-37,TX,LT,37,TX-LT-037,907037,,Texcoco,Toltec,67-1,Jeffrey Parsons,,2154.3,505.1,2240,2240,0,0,5,"Lakebed, Saline",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,None,None or Unspecified,600,0.9,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Unspecified,0,0,0,,AD,12,Questionable,,2,0,0,0,0,0,0,,0,1,0,1,0,1,2,3,,2154,505,2154300,505100,1076
TX-LT-38,TX,LT,38,TX-LT-038,907038,,Texcoco,Formative,67-1,Jeffrey Parsons,,2153.9,509.4,2240,2240,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Grazing,None or Unspecified,600,3,0,0,0,0,0,,,FALSE,,Significant,M,,,,,,,,100,50,100,,AD,6,Large hamlet,,,0,0,1,1,0,0,,0,0,0,0,0,0,2,3,,2154,509,2153900,509400,1077
TX-LT-39,TX,LT,39,TX-LT-039,907039,,Texcoco,Toltec,67-1,Jeffrey Parsons,,2157.9,512.5,2270,2270,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,Moderate (determination of boundaries problematic),610,3,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,,30,15,30,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2158,512,2157900,512500,1078
TX-LT-40,TX,LT,40,TX-LT-040,907040,,Texcoco,Aztec,67-1,Jeffrey Parsons,,2156.9,511.9,2245,2245,0,0,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),610,0.9,0,0,0,0,0,,,FALSE,,,VL,,,,,,,Unspecified,0,0,0,,AD,12,Questionable,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2157,512,2156900,511900,1080
TX-LT-41,TX,LT,41,TX-LT-041,907041,,,,67-1,Jeffrey Parsons,,2158.5,514.2,2285,2285,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,None or Unspecified,640,0.9,0,0,0,0,0,,,FALSE,,,L,VL,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2158,514,2158500,514200,1081
TX-LT-42,TX,LT,42,TX-LT-042,907042,,Texcoco,Classic,67-1,Jeffrey Parsons,,2156.8,515.9,2310,2310,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,None or Unspecified,650,1,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,3,,0,0,0,0,2,1,,1,0,0,0,0,0,2,3,,2157,516,2156800,515900,1082
TX-LT-43,TX,LT,43,TX-LT-043,907043,,Texcoco,Classic,67-1,Jeffrey Parsons,,2157.7,518.5,2340,2340,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Grazing and Agriculture,None or Unspecified,670,1,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,3,,0,1,0,1,2,1,,1,0,0,0,0,0,4,3,,2158,518,2157700,518500,1083
TX-LT-44,TX,LT,44,TX-LT-044,907044,,Texcoco,Aztec,67-1,Jeffrey Parsons,,2155.2,520.1,2575,2575,0,0,18,"Upper piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Grazing and Agriculture,None or Unspecified,700,1,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,2,0,0,0,1,0,0,,0,0,0,1,0,1,2,3,,2155,520,2155200,520100,1084
TX-LT-45,TX,LT,45,TX-LT-045,907045,,Texcoco,Aztec,67-1,Jeffrey Parsons,,2155,521.6,2560,2560,0,0,18,"Upper piedmont, Smooth terrain",Very shallow,,Fully eroded,Shallow (1-25 cm),Deep,Deep,,,,,,None,None or Unspecified,760,1,0,0,0,0,0,,,FALSE,,,VL,L,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2155,522,2155000,521600,1085
TX-LT-46,TX,LT,46,TX-LT-046,907046,,Texcoco,Aztec,67-1,Jeffrey Parsons,,2154.5,519.9,2520,2520,0,0,18,"Upper piedmont, Smooth terrain",Fully eroded,Fully eroded,,,Deep,Deep,,,,,,Grazing,None or Unspecified,730,1,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2154,520,2154500,519900,1086
TX-LT-47,TX,LT,47,TX-LT-047,907047,,Texcoco,Aztec,67-1,Jeffrey Parsons,,2154.8,520.8,2510,2510,0,0,18,"Upper piedmont, Smooth terrain",Very shallow,,Fully eroded,Shallow (1-25 cm),Deep,Deep,,,,,,Grazing,None or Unspecified,770,1,0,0,0,0,0,,,FALSE,,,L,VL,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2155,521,2154800,520800,1087
TX-LT-48,TX,LT,48,TX-LT-048,907048,,Texcoco,Aztec,67-1,Jeffrey Parsons,,2154.5,520.2,2560,2560,0,0,18,"Upper piedmont, Smooth terrain",Very shallow,,Fully eroded,Shallow (1-25 cm),Deep,Deep,,,,,,Grazing,None or Unspecified,750,1,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2154,520,2154500,520200,1088
TX-LT-49,TX,LT,49,TX-LT-049,907049,,Texcoco,Aztec,67-1,Jeffrey Parsons,,2152.9,513.2,2275,2275,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Moderate,Moderate,,,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),640,1,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,3,0,0,0,0,0,0,,0,0,0,2,1,1,1,3,,2153,513,2152900,513200,1089
TX-LT-50,TX,LT,50,TX-LT-050,907050,,,,67-1,Jeffrey Parsons,,2152.5,517.8,2450,2450,0,0,15,"Lower piedmont, Smooth terrain",Very shallow,,Fully eroded,Shallow (1-25 cm),Deep,Deep,,,,,,Grazing,None or Unspecified,730,0.2,2,0,0,2,0,200,,TRUE,,,,,,,,,,,20,10,20,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2152,518,2152500,517800,1091
TX-LT-51,TX,LT,51,TX-LT-051,907051,,Texcoco,Toltec,67-1,Robert Hirning,,2144.3,514.2,2305,2305,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Moderate-slight,,Slight,Moderate,,,,Agricultural,None or Unspecified,670,1,0,0,0,0,0,,,FALSE,,,VL,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,1,,0,0,0,0,1,1,,0,0,0,0,0,0,1,3,,2144,514,2144300,514200,1092
TX-LT-52,TX,LT,52,TX-LT-052,907052,,Texcoco,Toltec,67-1,Robert Hirning,,2143.8,513.4,2290,2290,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,Slight,Slight,,,,,,Agricultural,None or Unspecified,660,4,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,80,40,80,,AD,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2144,513,2143800,513400,1093
TX-LT-53,TX,LT,53,TX-LT-053,907053,,Texcoco,Toltec,67-1,Robert Hirning,,2144.3,511.1,2265,0,2250,2280,15,"Lower piedmont, Smooth terrain",Medium,,Shallow (1-25 cm),Deep (100+ cm),Moderate-slight,,Slight,Moderate,,,,Agricultural,None or Unspecified,640,125,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,1500,750,1500,,AD,10,Local center,3,2,0,0,0,0,2,1,,1,1,0,1,0,1,4,3,,2144,511,2144300,511100,1094
TX-LT-54,TX,LT,54,TX-LT-054,907054,,Texcoco,Toltec,67-1,Robert Hirning,,2146.6,505.7,2250,0,2240,2260,12,"Lakeshore Plain, Saline, near sloping ground",Shallow-medium,,Shallow (1-25 cm),Medium,Moderate-deep,,Moderate,Deep,,,,Grazing and Agriculture,Moderate (determination of boundaries problematic),600,25,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,,250,125,250,,AD,3,Small dispersed village,3,3,0,0,0,0,2,1,,1,1,0,2,1,1,4,3,,2147,506,2146600,505700,1095
TX-LT-55,TX,LT,55,TX-LT-055,907055,,Texcoco,Aztec,67-1,Robert Hirning,,2144.5,504.7,2520,2520,0,0,18,"Upper piedmont, Smooth terrain",Shallow-medium,,Shallow (1-25 cm),Medium,Moderate,Moderate,,,,,,Grazing and Agriculture,None or Unspecified,600,0.1,0,0,0,0,0,,,FALSE,,,VL,,,,,,,Unspecified,0,0,0,,AD,1,Isolated ceremonial site,,3,0,0,0,1,0,0,,0,0,0,2,1,1,2,3,,2144,505,2144500,504700,1096
TX-LT-56,TX,LT,56,TX-LT-056,907056,,Texcoco,Toltec,67-1,Robert Hirning,,2144.5,503,2245,0,2240,2250,11,"Lakeshore Plain, Saline, away from sloping ground",Deep (100+ cm),Deep (100+ cm),,,Very slight,Very slight,,,,,,Grazing,Moderate (determination of boundaries problematic),600,40,0,0,0,0,0,,,FALSE,,,VL,L,LM,,,,,,400,200,400,,AD,3,Small dispersed village,,3,0,0,0,1,0,0,,0,1,0,2,1,1,3,3,,2144,503,2144500,503000,1097
