Site,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
CU-LF-19,CU,LF,19,CU-LF-019,0,,,,,,,2175.09,471,2325,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight,,,,,,,Agricultural,,760,1.3,,,,,,,,FALSE,,,VL,L,,,,,,,7,3,7,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,2175,471,2175090,471000,2069
CU-LF-20,CU,LF,20,CU-LF-020,0,,,,,,,2176.55,472,2285,0,0,0,,Lower Piedmont-Hill,Deep,,,,None,,,,,,,Agricultural,,740,1.8,,,,,,,,FALSE,,,LM,,,,,,,,44,18,44,AD,AD,,Hamlet,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,,2177,472,2176550,472000,2070
CU-LF-21,CU,LF,21,CU-LF-021,0,,,,,,,2177.78,471,2340,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Settlement & Agri,,750,8.3,,,,,,,,FALSE,,,LM,,,,,,,,208,83,208,AD,AD,,Sm Nucl Village,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,,2178,471,2177780,471000,2071
CU-LF-22,CU,LF,22,CU-LF-022,0,,,,,,,2178.2,473,2288,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Agricultural,,700,3,,,,,,,,FALSE,,,L,,,,,,,,30,15,30,AD,AD,,Hamlet,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,,2178,473,2178200,473000,2072
CU-LF-23,CU,LF,23,CU-LF-023,0,,,,,,,2179.44,475,2285,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Agricultural,,690,0.5,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,2179,475,2179440,475000,2073
CU-LF-24,CU,LF,24,CU-LF-024,0,,,,,,,2179.23,476,2290,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,680,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,2179,476,2179230,476000,2074
CU-LF-25,CU,LF,25,CU-LF-025,0,,,,,,,2180.46,476,2315,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,680,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,,2180,476,2180460,476000,2075
CU-LF-26,CU,LF,26,CU-LF-026,0,,,,,,,2180.47,477,2308,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,680,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,2180,477,2180470,477000,2076
CU-LF-27,CU,LF,27,CU-LF-027,0,,,,,,,2179.42,477,2275,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,680,8,,,,,,,,FALSE,,,LM,,,,,,,,200,80,200,AD,AD,,Sm Nucl Village,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,,2179,477,2179420,477000,2077
CU-LF-28,CU,LF,28,CU-LF-028,0,,,,,,,2174.55,477,2270,0,0,0,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,Settlement,,690,5,,,,,,,,FALSE,,,M,,,,,,,,250,125,250,AD,AD,,Sm Nucl Village,0,0,1,2,1,1,0,1,1,1,1,1,0,0,1,0,1,,2175,477,2174550,477000,2078
CU-LF-29,CU,LF,29,CU-LF-029,0,,,,,,,2174.12,480,2262,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement,,680,2,,,,,,,,FALSE,,,L,,,,,,,,20,10,20,AD,AD,,Small Hamlet,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,,2174,480,2174120,480000,2079
CU-LF-30,CU,LF,30,CU-LF-030,0,,,,,,,2175.23,483,2245,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement,,660,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,AD,AD,,Small Hamlet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,2175,483,2175230,483000,2080
CU-LF-31,CU,LF,31,CU-LF-031,0,,,,,,,2173.68,482,2246,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,670,44,,,,,,,,FALSE,,,LM,,,,,,,,1100,440,1100,AD,AD,,Lg Nucl Village,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,,2174,482,2173680,482000,2081
CU-LF-32,CU,LF,32,CU-LF-032,0,,,,,,,2173.3,482,2246,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,670,1,,,,,,,,FALSE,,,LM,,,,,,,,25,10,25,AD,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,,2173,482,2173300,482000,2082
CU-LF-33,CU,LF,33,CU-LF-033,0,,,,,,,2168.59,476,2328,0,0,0,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,Agricultural,,730,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,2169,476,2168590,476000,2083
CU-LF-34,CU,LF,34,CU-LF-034,0,,,,,,,2170.24,487,2260,0,0,0,,Lower Piedmont,Very Shallow,,,,Moderate,,,,,,,Grazing & Agri,,650,6,,,,,,,,FALSE,,,LM,,,,,,,,150,60,150,AD,AD,,Sm Nucl Village,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,,2170,487,2170240,487000,2084
CU-LF-35,CU,LF,35,CU-LF-035,0,,,,,,,2170.23,489,2260,0,0,0,,Lower Piedmont,Very Shallow,,,,Moderate,,,,,,,Settlement & Agri,,640,4,,,,,,,,FALSE,,,M,,,,,,,,200,100,200,AD,AD,,Sm Nucl Village,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,,2170,489,2170230,489000,2085
CU-LF-36,CU,LF,36,CU-LF-036,0,,,,,,,2170,491,2260,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,Settlement,,630,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,,2170,491,2170000,491000,2086
CU-LF-37,CU,LF,37,CU-LF-037,0,,,,,,,2170.54,493,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Agricultural,,620,0.1,,,,,,,,FALSE,,,VL,,,,,,,,0,0,0,UA,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,2171,493,2170540,493000,2087
CU-LF-38,CU,LF,38,CU-LF-038,0,,,,,,,2166.55,494,2385,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,620,53,,,,,,,,FALSE,,,L,M,H,,,,,,713,355,713,AD,AD,,Lg Nucl Village,0,0,1,2,1,1,0,1,1,0,1,1,0,1,1,0,1,,2167,494,2166550,494000,2088
CU-LF-39,CU,LF,39,CU-LF-039,0,,,,,,,2166.59,495,2239,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement,,610,1,,,,,,,,FALSE,,,LM,,,,,,,,25,10,25,AD,AD,,Hamlet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,,2167,495,2166590,495000,2089
CU-LF-40,CU,LF,40,CU-LF-040,0,,,,,,,2164.66,495,2295,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,610,4,,,,,,,,FALSE,,,MH,,,,,,,,400,200,400,AD,AD,,Sm Nucl Village,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,2165,495,2164660,495000,2090
CU-LF-41,CU,LF,41,CU-LF-041,0,,,,,,,2161.48,493,2295,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,610,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,,2161,493,2161480,493000,2091
CU-LF-42,CU,LF,42,CU-LF-042,0,,,,,,,2160.69,494,2269,0,0,0,,Deep Soil Alluvium,Shallow-Medium,,,,Very Slight,,,,,,,Settlement & Agri,,610,10,,,,,,,,FALSE,,,MH,,,,,,,,1000,500,1000,AD,AD,,Lg Nucl Village,0,0,0,1,1,2,0,1,1,1,0,0,0,0,1,0,1,,2161,494,2160690,494000,2092
CU-LT-1,CU,LT,1,CU-LT-001,0,,,,,,,2176.15,470,2325,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Settlement & Agri,,790,2.6,,,,,,,,FALSE,,,VL,L,,,,,,,26,13,26,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2176,470,2176150,470000,2827
CU-LT-2,CU,LT,2,CU-LT-002,0,,,,,,,2175.6,471,2303,0,0,0,,Lower Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Settlement & Agri,,780,1.3,,,,,,,,FALSE,,,VL,L,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2176,471,2175600,471000,2828
CU-LT-3,CU,LT,3,CU-LT-003,0,,,,,,,2175.13,471,2305,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Settlement & Agri,,780,1.6,,,,,,,,FALSE,,,VL,L,,,,,,,8,3,8,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2175,471,2175130,471000,2829
CU-LT-4,CU,LT,4,CU-LT-004,0,,,,,,,2175.36,470,2330,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,800,1.7,,,,,,,,FALSE,,,VL,L,,,,,,,9,3,9,,AD,,Small Hamlet,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,,2175,470,2175360,470000,2830
CU-LT-5,CU,LT,5,CU-LT-005,0,,,,,,,2176.22,469,2378,0,0,0,,Middle Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,810,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,,2176,469,2176220,469000,2831
CU-LT-6,CU,LT,6,CU-LT-006,0,,,,,,,2177.73,469,2323,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Agricultural,,800,1.5,,,,,,,,FALSE,,,VL,L,,,,,,,8,3,8,,AD,,Small Hamlet,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,,2178,469,2177730,469000,2832
CU-LT-7,CU,LT,7,CU-LT-007,0,,,,,,,2177.74,470,2338,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,770,4.5,,,,,,,,FALSE,,,VL,L,,,,,,,23,9,23,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,2178,470,2177740,470000,2833
CU-LT-8,CU,LT,8,CU-LT-008,0,,,,,,,2178.33,470,2342,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Agricultural,,780,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2178,470,2178330,470000,2834
CU-LT-9,CU,LT,9,CU-LT-009,0,,,,,,,2179.28,470,2370,0,0,0,,Middle Piedmont,Shallow,,,,None,,,,,,,Agricultural,,760,0.6,,,,,,,,FALSE,,,VL,L,,,,,,,3,1,3,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,2179,470,2179280,470000,2835
CU-LT-10,CU,LT,10,CU-LT-010,0,,,,,,,2178.93,471,2382,0,0,0,,Middle Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,750,1.5,,,,,,,,FALSE,,,VL,L,,,,,,,8,3,8,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2179,471,2178930,471000,2836
CU-LT-11,CU,LT,11,CU-LT-011,0,,,,,,,2177.91,471,2337,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Grazing,,750,0.7,,,,,,,,FALSE,,,VL,,,,,,,,4,1,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2178,471,2177910,471000,2837
CU-LT-12,CU,LT,12,CU-LT-012,0,,,,,,,2177.33,471,2315,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,740,0.7,,,,,,,,FALSE,,,LM,,,,,,,,18,7,18,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2177,471,2177330,471000,2838
CU-LT-13,CU,LT,13,CU-LT-013,0,,,,,,,2176.15,472,2295,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,740,1,,,,,,,,FALSE,,,M,,,,,,,,50,25,50,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2176,472,2176150,472000,2839
CU-LT-14,CU,LT,14,CU-LT-014,0,,,,,,,2176.53,472,2285,0,0,0,,Lower Piedmont-Hill,Deep,,,,None,,,,,,,Agricultural,,740,2.5,,,,,,,,FALSE,,,VL,L,,,,,,,13,5,13,,AD,,Small Hamlet,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,3,,2177,472,2176530,472000,2840
CU-LT-15,CU,LT,15,CU-LT-015,0,,,,,,,2176.61,472,2290,0,0,0,,Deep Soil Alluvium,Medium,,,,None,,,,,,,Settlement & Agri,,720,2,,,,,,,,FALSE,,,L,,,,,,,,20,10,20,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,2177,472,2176610,472000,2841
CU-LT-16,CU,LT,16,CU-LT-016,0,,,,,,,2176.75,472,2297,0,0,0,,Deep Soil Alluvium,Medium,,,,None,,,,,,,Agricultural,,720,2,,,,,,,,FALSE,,,L,,,,,,,,20,10,20,,AD,,Small Hamlet,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,,2177,472,2176750,472000,2842
CU-LT-17,CU,LT,17,CU-LT-017,0,,,,,,,2176.96,472,2288,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,710,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2177,472,2176960,472000,2843
CU-LT-18,CU,LT,18,CU-LT-018,0,,,,,,,2177.25,473,2279,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,700,0.7,,,,,,,,FALSE,,,L,,,,,,,,7,4,7,,AD,,Small Hamlet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,,2177,473,2177250,473000,2844
CU-LT-19,CU,LT,19,CU-LT-019,0,,,,,,,2176.68,472,2290,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,710,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2177,472,2176680,472000,2845
CU-LT-20,CU,LT,20,CU-LT-020,0,,,,,,,2176.35,473,2300,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight,,,,,,,Settlement & Agri,,700,4.2,,,,,,,,FALSE,,,LM,,,,,,,,105,42,105,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,3,,2176,473,2176350,473000,2846
CU-LT-21,CU,LT,21,CU-LT-021,0,,,,,,,2175.78,474,2280,0,0,0,,Lower Piedmont,Deep,,,,Slight-Moderate,,,,,,,Agricultural,,700,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,3,,2176,474,2175780,474000,2847
CU-LT-22,CU,LT,22,CU-LT-022,0,,,,,,,2176.55,474,2300,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight-Moderate,,,,,,,Agricultural,,700,1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2177,474,2176550,474000,2848
CU-LT-23,CU,LT,23,CU-LT-023,0,,,,,,,2176.98,474,2280,0,0,0,,Lower Piedmont,Deep,,,,Slight-Moderate,,,,,,,Agricultural,,700,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2177,474,2176980,474000,2849
CU-LT-24,CU,LT,24,CU-LT-024,0,,,,,,,2177.34,474,2265,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,700,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,2177,474,2177340,474000,2850
CU-LT-25,CU,LT,25,CU-LT-025,0,,,,,,,2177.95,474,2280,0,0,0,,Lower Piedmont,Deep,,,,Slight,,,,,,,Settlement & Agri,,700,0.8,,,,,,,,FALSE,,,L,,,,,,,,8,4,8,,AD,,Small Hamlet,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,,2178,474,2177950,474000,2851
CU-LT-26,CU,LT,26,CU-LT-026,0,,,,,,,2177.75,475,2265,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,690,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2178,475,2177750,475000,2852
CU-LT-27,CU,LT,27,CU-LT-027,0,,,,,,,2178.35,475,2270,0,0,0,,Deep Soil Alluvium,Medium,,,,Slight,,,,,,,Settlement & Agri,,690,4.8,,,,,,,,FALSE,,,LM,,,,,,,,120,48,120,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,,2178,475,2178350,475000,2853
CU-LT-28,CU,LT,28,CU-LT-028,0,,,,,,,2178.69,474,2290,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,690,0.2,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2179,474,2178690,474000,2854
CU-LT-29,CU,LT,29,CU-LT-029,0,,,,,,,2178.65,475,2280,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,690,2.3,,,,,,,,FALSE,,,M,,,,,,,,115,58,115,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,3,,2179,475,2178650,475000,2855
CU-LT-30,CU,LT,30,CU-LT-030,0,,,,,,,2178.97,476,2280,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,690,4.2,,,,,,,,FALSE,,,LM,,,,,,,,105,42,105,,AD,,Sm Nucl Village,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,3,,2179,476,2178970,476000,2856
CU-LT-31,CU,LT,31,CU-LT-031,0,,,,,,,2179.02,475,2275,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Agricultural,,690,1,,,,,,,,FALSE,,,LM,,,,,,,,25,10,25,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2179,475,2179020,475000,2857
CU-LT-32,CU,LT,32,CU-LT-032,0,,,,,,,2179.15,475,2273,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,690,1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2179,475,2179150,475000,2858
CU-LT-33,CU,LT,33,CU-LT-033,0,,,,,,,2179.51,475,2290,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,"Graz, Agri, & Set",,690,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2180,475,2179510,475000,2859
CU-LT-34,CU,LT,34,CU-LT-034,0,,,,,,,2179.58,475,2288,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Agricultural,,690,1,,,,,,,,FALSE,,,VL,L,,,,,,,5,2,5,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2180,475,2179580,475000,2860
CU-LT-35,CU,LT,35,CU-LT-035,0,,,,,,,2180.05,474,2410,0,0,0,,Middle Piedmont,Shallow,,,,Deep,,,,,,,Grazing,,690,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2180,474,2180050,474000,2861
CU-LT-36,CU,LT,36,CU-LT-036,0,,,,,,,2180.29,476,2285,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Agricultural,,680,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2180,476,2180290,476000,2862
CU-LT-37,CU,LT,37,CU-LT-037,0,,,,,,,2179.85,476,2298,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Very Slight,,,,,,,Settlement & Agri,,680,0.2,,,,,,,,FALSE,,,L,,,,,,,,2,1,2,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2180,476,2179850,476000,2863
CU-LT-38,CU,LT,38,CU-LT-038,0,,,,,,,2179.68,476,2288,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,680,0.5,,,,,,,,FALSE,,,L,,,,,,,,5,3,5,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2180,476,2179680,476000,2864
CU-LT-39,CU,LT,39,CU-LT-039,0,,,,,,,2180.31,476,2295,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,680,16,,,,,,,,FALSE,,,LM,,,,,,,,400,160,400,,AD,,Sm Nucl Village,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3,,2180,476,2180310,476000,2865
CU-LT-40,CU,LT,40,CU-LT-040,0,,,,,,,2180.05,477,2278,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,680,2.3,,,,,,,,FALSE,,,LM,,,,,,,,58,23,58,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2180,477,2180050,477000,2866
CU-LT-41,CU,LT,41,CU-LT-041,0,,,,,,,2180.58,477,2285,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,680,0.2,,,,,,,,FALSE,,,L,,,,,,,,2,1,2,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2181,477,2180580,477000,2867
CU-LT-42,CU,LT,42,CU-LT-042,0,,,,,,,2180.82,478,2259,0,0,0,,Lower Piedmont,Deep,,,,Slight,,,,,,,Agricultural,,670,0,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2181,478,2180820,478000,2868
CU-LT-43,CU,LT,43,CU-LT-043,0,,,,,,,2180.11,477,2263,0,0,0,,Deep Soil Alluvium,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,680,2,,,,,,,,FALSE,,,LM,,,,,,,,50,20,50,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,,2180,477,2180110,477000,2869
CU-LT-44,CU,LT,44,CU-LT-044,0,,,,,,,2179.42,477,2275,0,0,0,,Lower Piedmont,Deep,,,,Slight,,,,,,,Settlement & Agri,,680,6,,,,,,,,FALSE,,,L,,,,,,,,60,30,60,,AD,,Hamlet,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,,2179,477,2179420,477000,2870
CU-LT-45,CU,LT,45,CU-LT-045,0,,,,,,,2179.33,477,2260,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight,,,,,,,Settlement & Agri,,680,1.2,,,,,,,,FALSE,,,VL,L,,,,,,,6,2,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2179,477,2179330,477000,2871
CU-LT-46,CU,LT,46,CU-LT-046,0,,,,,,,2179.81,478,2258,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight,,,,,,,Agricultural,,680,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2180,478,2179810,478000,2872
CU-LT-47,CU,LT,47,CU-LT-047,0,,,,,,,2179.09,478,2257,0,0,0,,Deep Soil Alluvium,Deep,,,,Very Slight,,,,,,,Settlement & Agri,,680,6,,,,,,,,FALSE,,,LM,,,,,,,,150,60,150,,AD,,Sm Disp Village,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,3,,2179,478,2179090,478000,2873
CU-LT-48,CU,LT,48,CU-LT-048,0,,,,,,,2176.72,481,2246,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight,,,,,,,Settlement & Agri,,670,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,,2177,481,2176720,481000,2874
CU-LT-49,CU,LT,49,CU-LT-049,0,,,,,,,2177.2,482,2244,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,660,0.5,,,,,,,,FALSE,,,L,,,,,,,,5,3,5,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2177,482,2177200,482000,2875
