Site,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
TE-AZ-140,TE,AZ,140,TE-AZ-140,0,,,,,,,2182.28,516,2450,0,0,0,,Middle Piedmont,Shallow,,,,Medium,,,,,,,Grazing & Agri,,530,6.8,3,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,4,,2182,516,2182280,516000,3759
TE-AZ-142,TE,AZ,142,TE-AZ-142,0,,,,,,,2181.85,516,2425,0,0,0,,Middle Piedmont,Medium-Deep,,,,Deep,,,,,,,Agricultural,,540,4.7,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2182,516,2181850,516000,3760
TE-AZ-143,TE,AZ,143,TE-AZ-143,0,,,,,,,2181.26,517,2452,0,0,0,,Middle Piedmont,Medium,,,,Slight,,,,,,,Grazing & Agri,,560,23.9,1,,,,,,,FALSE,,,,,,,,,,,960,0,0,,AD,,Lg Disp Village,0,0,0,0,0,1,0,2,2,2,1,1,0,0,0,0,4,,2181,517,2181260,517000,3761
TE-AZ-145,TE,AZ,145,TE-AZ-145,0,,,,,,,2180,514,2415,0,0,0,,Middle Piedmont,Medium-Deep,,,,Moderate,,,,,,,Agricultural,,540,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,,2180,514,2180000,514000,3762
TE-AZ-146,TE,AZ,146,TE-AZ-146,0,,,,,,,2178.88,513,2415,0,0,0,,Middle Piedmont,Unknown,,,,Deep,,,,,,,Grazing,,540,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,,2179,513,2178880,513000,3763
TE-AZ-154,TE,AZ,154,TE-AZ-154,0,Teotihuacan,,,,,,2176.95,516,2288,0,0,0,,Lower Piedmont,Unknown,,,,Unknown,,,,,,,"Graz, Agri, & Set",,620,2143.7,,,,,,,,FALSE,,,,,,,,,,,39628,0,0,,AD,,Provincial Ctr,0,0,0,0,5,12,0,1,1,1,3,3,0,0,0,0,4,,2177,516,2176950,516000,3764
TE-AZ-157,TE,AZ,157,TE-AZ-157,0,,,,,,,2176.04,509,2269,0,0,0,,Deep Soil Alluvium,Medium,,,,Moderate,,,,,,,Agricultural,,540,11.5,4,,,,,36125,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,4,,2176,509,2176040,509000,3765
TE-AZ-162,TE,AZ,162,TE-AZ-162,0,,,,,,,2168.51,509,2259,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight,,,,,,,"Agri, Set, & Quar",,610,40,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Lg Nucl Village,0,0,0,0,1,0,0,2,2,2,1,1,0,0,0,0,4,,2169,509,2168510,509000,3766
TE-AZ-167,TE,AZ,167,TE-AZ-167,0,,,,,,,2164.7,513,2260,0,0,0,,Lower Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,630,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2165,513,2164700,513000,3767
TE-AZ-182,TE,AZ,182,TE-AZ-182,0,,,,,,,2184.07,518,3055,0,0,0,,Sierra,Shallow-Medium,,,,Slight,,,,,,,None,,540,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,,2184,518,2184070,518000,3768
TE-AZ-183,TE,AZ,183,TE-AZ-183,0,,,,,,,2179.02,513,2420,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,550,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2179,513,2179020,513000,3769
TE-AZ-184,TE,AZ,184,TE-AZ-184,0,,,,,,,2173,504,2400,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,550,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2173,504,2173000,504000,3770
TE-AZ-185,TE,AZ,185,TE-AZ-185,0,,,,,,,2172.82,517,2405,0,0,0,,Middle Piedmont,Shallow,,,,Unknown,,,,,,,Grazing,,620,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,,2173,517,2172820,517000,3771
TE-AZ-189,TE,AZ,189,TE-AZ-189,0,,,,,,,2169.65,521,2480,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,640,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,521,2169650,521000,3772
TE-AZ-190,TE,AZ,190,TE-AZ-190,0,,,,,,,2171.7,521,2345,0,0,0,,Lower Piedmont,Shallow,,,,Moderate-Deep,,,,,,,Agricultural,,630,23,,,,,,,,FALSE,,,,,,,,,,,230,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2172,521,2171700,521000,3773
TE-AZ-191,TE,AZ,191,TE-AZ-191,0,,,,,,,2169.15,519,2505,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,640,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,519,2169150,519000,3774
TE-AZ-192,TE,AZ,192,TE-AZ-192,0,,,,,,,2168.55,518,2500,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,640,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,518,2168550,518000,3775
TE-AZ-193,TE,AZ,193,TE-AZ-193,0,,,,,,,2168.08,522,2425,0,0,0,,Middle Piedmont,Shallow,,,,Slight,,,,,,,None,,650,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,,2168,522,2168080,522000,3776
TE-AZ-194,TE,AZ,194,TE-AZ-194,0,,,,,,,2170.05,522,2400,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,650,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,522,2170050,522000,3777
TE-AZ-195,TE,AZ,195,TE-AZ-195,0,,,,,,,2170.66,523,2395,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,650,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,2171,523,2170660,523000,3778
TE-AZ-196,TE,AZ,196,TE-AZ-196,0,,,,,,,2170.55,522,2396,0,0,0,,Middle Piedmont,Very Shallow,,,,Unknown,,,,,,,Unknown,,640,21,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,2171,522,2170550,522000,3779
TE-AZ-197,TE,AZ,197,TE-AZ-197,0,,,,,,,2166.6,523,2405,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,None,,660,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,2167,523,2166600,523000,3780
TE-AZ-198,TE,AZ,198,TE-AZ-198,0,,,,,,,2169.32,523,2406,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Grazing & Agri,,650,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,,2169,523,2169320,523000,3781
TE-AZ-199,TE,AZ,199,TE-AZ-199,0,,,,,,,2167.87,525,2515,0,0,0,,Upper Piedmont,Very Shallow,,,,Slight,,,,,,,Settlement & Agri,,670,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4,,2168,525,2167870,525000,3782
TE-AZ-200,TE,AZ,200,TE-AZ-200,0,,,,,,,2169.8,527,2600,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,660,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,527,2169800,527000,3783
TE-AZ-201,TE,AZ,201,TE-AZ-201,0,,,,,,,2170.75,527,2598,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,660,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,527,2170750,527000,3784
TE-AZ-202,TE,AZ,202,TE-AZ-202,0,,,,,,,2170.18,526,2573,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,660,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,526,2170180,526000,3785
TE-AZ-203,TE,AZ,203,TE-AZ-203,0,Oxtotipac,,,,,,2173.3,522,2360,0,0,0,,Middle Piedmont,Very Shallow,,,,Deep,,,,,,,"Graz, Agri, & Set",,630,33,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Lg Disp Village,0,0,0,1,1,12,0,2,2,2,1,6,0,0,0,0,4,,2173,522,2173300,522000,3786
TE-AZ-204,TE,AZ,204,TE-AZ-204,0,,,,,,,2173.74,524,2408,0,0,0,,Middle Piedmont,Medium,,,,Moderate,,,,,,,Agricultural,,640,16.5,22,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,,2174,524,2173740,524000,3787
TE-AZ-205,TE,AZ,205,TE-AZ-205,0,,,,,,,2171.5,529,2618,0,0,0,,Upper Piedmont,Very Shallow,,,,Deep,,,,,,,Grazing & Agri,,660,4,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2172,529,2171500,529000,3788
TE-AZ-206,TE,AZ,206,TE-AZ-206,0,,,,,,,2171.97,530,2678,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,660,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2172,530,2171970,530000,3789
TE-AZ-210,TE,AZ,210,TE-AZ-210,0,,,,,,,2175.9,528,2433,0,0,0,,Middle Piedmont,Unknown,,,,Slight,,,,,,,Settlement,,640,39,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2176,528,2175900,528000,3790
TE-AZ-212,TE,AZ,212,TE-AZ-212,0,,,,,,,2174.3,532,2660,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,650,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2174,532,2174300,532000,3791
TE-AZ-213,TE,AZ,213,TE-AZ-213,0,,,,,,,2173.05,532,2680,0,0,0,,Middle Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,Settlement & Agri,,650,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2173,532,2173050,532000,3792
TE-AZ-214,TE,AZ,214,TE-AZ-214,0,,,,,,,2183.48,526,2432,0,0,0,,Lower Piedmont,Medium,,,,Moderate,,,,,,,Agricultural,,610,147,,,,,,,,FALSE,,,,,,,,,,,600,0,0,,AD,,Lg Disp Village,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4,,2183,526,2183480,526000,3793
TE-AZ-216,TE,AZ,216,TE-AZ-216,0,,,,,,,2181.03,527,2385,0,0,0,,Lower Piedmont,Medium,,,,Slight,,,,,,,Agricultural,,610,44,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Lg Disp Village,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4,,2181,527,2181030,527000,3794
TE-AZ-218,TE,AZ,218,TE-AZ-218,0,,,,,,,2187.85,519,2550,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,520,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2188,519,2187850,519000,3795
TE-AZ-219,TE,AZ,219,TE-AZ-219,0,,,,,,,2177.61,511,2322,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,Grazing & Agri,,540,36,70,,,,,,,TRUE,,,,,,,,,,,564,0,0,,HC,,Lg Nucl Village,0,0,0,0,0,2,0,1,1,1,0,1,0,1,0,0,4,,2178,511,2177610,511000,3796
TE-AZ-223,TE,AZ,223,TE-AZ-223,0,,,,,,,2186.9,518,2572,0,0,0,,Upper Piedmont,Shallow-Medium,,,,Slight,,,,,,,Agricultural,,520,8,1,,,,,,,FALSE,,,,,,,,,,,100,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2187,518,2186900,518000,3797
TE-AZ-224,TE,AZ,224,TE-AZ-224,0,,,,,,,2187,517,2520,0,0,0,,Upper Piedmont,Shallow-Medium,,,,Moderate,,,,,,,"Graz, Agri, & Set",,530,,15,,,,,14051,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4,,2187,517,2187000,517000,3798
TE-AZ-225,TE,AZ,225,TE-AZ-225,0,,,,,,,2187.7,516,2485,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Agricultural,,540,4.5,27,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,,2188,516,2187700,516000,3799
TE-AZ-226,TE,AZ,226,TE-AZ-226,0,,,,,,,2188.5,515,2436,0,0,0,,Middle Piedmont,Very Shallow,,,,Deep,,,,,,,Agricultural,,550,5,9,,,,,,,TRUE,,,,,,,,,,,100,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,,2188,515,2188500,515000,3800
TE-AZ-230,TE,AZ,230,TE-AZ-230,0,,,,,,,2173.32,515,2300,0,0,0,,Lower Piedmont,Shallow,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,610,88,,,,,,,,FALSE,,,,,,,,,,,1627,0,0,,AD,,Lg Nucl Village,0,0,0,0,0,3,0,1,1,1,1,1,0,0,0,0,4,,2173,515,2173320,515000,3801
TE-AZ-231,TE,AZ,231,TE-AZ-231,0,,,,,,,2170.88,515,2402,0,0,0,,Middle Piedmont,Medium,,,,Moderate,,,,,,,Grazing,,620,44,,,,,,,,FALSE,,,,,,,,,,,210,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,,2171,515,2170880,515000,3802
TE-AZ-232,TE,AZ,232,TE-AZ-232,0,,,,,,,2171.85,514,2348,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,"Graz, Agri, & Set",,610,63,,,,,,,,FALSE,,,,,,,,,,,175,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2172,514,2171850,514000,3803
TE-AZ-233,TE,AZ,233,TE-AZ-233,0,,,,,,,2173,517,2373,0,0,0,,Lower Piedmont,Very Shallow,,,,Moderate,,,,,,,Grazing & Agri,,620,194,,,,,,,,FALSE,,,,,,,,,,,330,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,,2173,517,2173000,517000,3804
TE-AZ-234,TE,AZ,234,TE-AZ-234,0,,,,,,,,,,0,0,0,,Lower Piedmont,Medium,,,,Slight,,,,,,,Settlement & Agri,,640,97,59,,,,,,,FALSE,,,,,,,,,,,490,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,4,,,,,,9999
TE-AZ-235,TE,AZ,235,TE-AZ-235,0,,,,,,,2171.92,519,2425,0,0,0,,Middle Piedmont,Very Shallow,,,,Moderate-Deep,,,,,,,Agricultural,,630,375,,,,,,,,FALSE,,,,,,,,,,,490,0,0,,AD,,Sm Disp Village,0,0,0,1,3,5,0,0,0,0,0,1,0,0,0,0,4,,2172,519,2171920,519000,3805
TE-AZ-236,TE,AZ,236,TE-AZ-236,0,,,,,,,2172.66,521,2324,0,0,0,,Lower Piedmont,Medium,,,,Slight,,,,,,,Settlement & Agri,,640,329,,,,,,,,FALSE,,,,,,,,,,,455,0,0,,AD,,Sm Disp Village,0,0,0,0,0,8,0,2,2,2,0,5,0,0,0,0,4,,2173,521,2172660,521000,3806
TE-AZ-237,TE,AZ,237,TE-AZ-237,0,,,,,,,2170.68,520,2415,0,0,0,,Middle Piedmont,Medium,,,,Moderate,,,,,,,"Graz, Agri, & Set",,640,148,,,,,,,,FALSE,,,,,,,,,,,140,0,0,,AD,,Sm Disp Village,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,4,,2171,520,2170680,520000,3807
TE-AZ-238,TE,AZ,238,TE-AZ-238,0,,,,,,,2169.35,522,2405,0,0,0,,Middle Piedmont,Very Shallow,,,,Moderate-Deep,,,,,,,Grazing,,650,58,,,,,,,,FALSE,,,,,,,,,,,85,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4,,2169,522,2169350,522000,3808
TE-AZ-240,TE,AZ,240,TE-AZ-240,0,,,,,,,2181.7,525,2359,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Deep,,,,,,,Agricultural,,610,98,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2182,525,2181700,525000,3809
TE-AZ-241,TE,AZ,241,TE-AZ-241,0,,,,,,,2183.11,523,2475,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Settlement & Agri,,610,93,,,,,,,,FALSE,,,,,,,,,,,350,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2183,523,2183110,523000,3810
TE-AZ-242,TE,AZ,242,TE-AZ-242,0,,,,,,,2183.21,521,2560,0,0,0,,Upper Piedmont,Very Shallow,,,,Deep,,,,,,,"Graz, Agri, & Qua",,570,94,,,,,,,,FALSE,,,,,,,,,,,175,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2183,521,2183210,521000,3811
TE-AZ-243,TE,AZ,243,TE-AZ-243,0,,,,,,,2185.55,520,2720,0,0,0,,Upper Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,540,87,,,,,,,,FALSE,,,,,,,,,,,350,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2186,520,2185550,520000,3812
TE-AZ-244,TE,AZ,244,TE-AZ-244,0,,,,,,,2185.09,522,2560,0,0,0,,Upper Piedmont,Shallow,,,,Slight,,,,,,,Agricultural,,560,98,,,,,,,,FALSE,,,,,,,,,,,350,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,,2185,522,2185090,522000,3813
TE-AZ-245,TE,AZ,245,TE-AZ-245,0,,,,,,,2186.03,522,2518,0,0,0,,Upper Piedmont,Shallow,,,,Moderate,,,,,,,Agricultural,,550,188,,,,,,,,FALSE,,,,,,,,,,,210,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2186,522,2186030,522000,3814
TE-AZ-246,TE,AZ,246,TE-AZ-246,0,,,,,,,2184.4,524,2500,0,0,0,,Middle Piedmont,Very Shallow,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,580,144,,,,,,,,FALSE,,,,,,,,,,,210,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2184,524,2184400,524000,3815
TE-AZ-247,TE,AZ,247,TE-AZ-247,0,,,,,,,2183.65,525,2425,0,0,0,,Middle Piedmont,Shallow,,,,Moderate-Deep,,,,,,,Settlement & Agri,,610,96,,,,,,,,FALSE,,,,,,,,,,,245,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2184,525,2183650,525000,3816
TE-AZ-248,TE,AZ,248,TE-AZ-248,0,,,,,,,2170.83,517,2740,0,0,0,,Upper Piedmont,Shallow,,,,Slight,,,,,,,Grazing & Agri,,620,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,4,,2171,517,2170830,517000,3817
TE-AZ-250,TE,AZ,250,TE-AZ-250,0,,,,,,,2184.5,523,2560,0,0,0,,Upper Piedmont-Hill,Shallow,,,,Slight,,,,,,,Grazing,,570,0.9,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2184,523,2184500,523000,3818
TE-AZ-251,TE,AZ,251,TE-AZ-251,0,,,,,,,2188.49,522,2440,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Agricultural,,520,1.5,1,,,,,1800,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4,,2188,522,2188490,522000,3819
TE-AZ-252,TE,AZ,252,TE-AZ-252,0,,,,,,,2188.22,522,2455,0,0,0,,Middle Piedmont,Unknown,,,,Slight-Moderate,,,,,,,Agricultural,,520,0.4,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,,2188,522,2188220,522000,3820
TE-AZ-253,TE,AZ,253,TE-AZ-253,0,,,,,,,2187.68,522,2463,0,0,0,,Middle Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Agricultural,,520,1.7,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,,2188,522,2187680,522000,3821
TE-AZ-254,TE,AZ,254,TE-AZ-254,0,,,,,,,2187.55,522,2478,0,0,0,,Middle Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Agricultural,,520,0.2,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,,2188,522,2187550,522000,3822
TE-AZ-255,TE,AZ,255,TE-AZ-255,0,,,,,,,2188.32,521,2498,0,0,0,,Upper Piedmont,Unknown,,,,Moderate,,,,,,,Agricultural,,520,0.7,1,,,,,2750,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4,,2188,521,2188320,521000,3823
TE-AZ-256,TE,AZ,256,TE-AZ-256,0,,,,,,,2188.65,521,2465,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Agricultural,,520,0.2,1,,,,,600,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4,,2189,521,2188650,521000,3824
TE-AZ-257,TE,AZ,257,TE-AZ-257,0,,,,,,,2188.65,521,2490,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Grazing & Agri,,520,0.7,4,,,,,1120,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4,,2189,521,2188650,521000,3825
TE-AZ-260,TE,AZ,260,TE-AZ-260,0,,,,,,,2180.95,518,2367,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,560,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2181,518,2180950,518000,3826
TE-AZ-261,TE,AZ,261,TE-AZ-261,0,,,,,,,2180.45,518,2335,0,0,0,,Lower Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,570,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2180,518,2180450,518000,3827
TE-AZ-262,TE,AZ,262,TE-AZ-262,0,,,,,,,2174.45,513,2265,0,0,0,,Deep Soil Alluvium,Unknown,,,,Unknown,,,,,,,Unknown,,590,73,,,,,,,,FALSE,,,,,,,,,,,1349,0,0,,AD,,Lg Nucl Village,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4,,2174,513,2174450,513000,3828
TE-AZ-263,TE,AZ,263,TE-AZ-263,0,,,,,,,2174.42,516,2281,0,0,0,,Lower Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,610,22.2,,,,,,,,FALSE,,,,,,,,,,,410,0,0,,AD,,Barrio of Center,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,,2174,516,2174420,516000,3829
TE-AZ-264,TE,AZ,264,TE-AZ-264,0,,,,,,,2175.49,519,2300,0,0,0,,Deep Soil Alluvium,Unknown,,,,Unknown,,,,,,,Unknown,,610,53.3,,,,,,,,FALSE,,,,,,,,,,,985,0,0,,AD,,Barrio of Center,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,,2175,519,2175490,519000,3830
