Name,MexState,Source,Year,LonX,LatY,OBJECTID,it_ID,it_GZ_ID,Region,Type,YearStart,YearEnd,it_Etnia_principal,GZ_label,GZ_partido_generico,GZ_provincia_generica,GZ_categoria_especial,Country,NameFull,NameVariants,NameModernDiff,Evang,ImportanciaRank,Notes,PopTotal,1782,Tributarios_Indios,HypotheticalTributarios_NonIndios,HypotheticalTributarios_Total,Eclesiasticos,Pop_Blancos,Casados_Blancos,Solteros_Blancos,MenM_Blancos,Casadas_Blancos,Solteras_Blancos,MenF_Blancos,Viudos_Blancos,Viudas_Blancos,Fam_Blancos,Pop_Indios,Casados_Indios,Solteros_Indios,MenM_Indios,Casadas_Indios,Solteras_Indios,MenF_Indios,Viudos_Indios,Viudas_Indios,Fam_Indios,Pop_Indefinidos,Casados_Indefinidos,Solteros_Indefinidos,MenM_Indefinidos,Casadas_Indefinidos,Solteras_Indefinidos,MenF_Indefinidos,Viudos_Indefinidos,Viudas_Indefinidos,Fam_Indefinidos,Pop_Mestizos,Casados_Mestizos,Solteros_Mestizos,MenM_Mestizos,Casadas_Mestizos,Solteras_Mestizos,MenF_Mestizos,Viudos_Mestizos,Viudas_Mestizos,Fam_Mestizos,Pop_Castas,Casados_Castas,Solteros_Castas,MenM_Castas,Casadas_Castas,Solteras_Castas,MenF_Castas,Viudos_Castas,Viudas_Castas,Fam_Castas,Pop_Negros,Casados_Negros,Solteros_Negros,MenM_Negros,Casadas_Negros,Solteras_Negros,MenF_Negros,Viudos_Negros,Viudas_Negros,Fam_Negros,Pop_NMCI,Casados_NMCI,Solteros_NMCI,MenM_NMCI,Casadas_NMCI,Solteras_NMCI,MenF_NMCI,Viudos_NMCI,Viudas_NMCI,Fam_NMCI,Pop_NonIndios,Casados_NonIndios,Solteros_NonIndios,MenM_NonIndios,Casadas_NonIndios,Solteras_NonIndios,MenF_NonIndios,Viudos_NonIndios,Viudas_NonIndios,Fam_NonIndios,Pop_Total,Casados_Total,Solteros_Total,MenM_Total,Casadas_Total,Solteras_Total,MenF_Total,Viudos_Total,Viudas_Total,Fam_Total
Alfajayucam,Hidalgo,sanchez-santiro,1778,-99.3475,20.408056,427,454,1001006,Nueva Espana,Curato,1777,1779,,Alfajayucan,Huichapan,Mexico,Pueblo de indios,Mexico,San Martin Alfajayucan,None,None,San Martin,6,,10122,,2266.5,787,3053.5,3,842,110,100,185,110,110,185,13,26,110,7516,1622,601,1491,1622,392,1492,53,243,1622,0,0,0,0,0,0,0,0,0,0,654,102,69,133,102,80,133,2,33,102,1110,201,144,196,201,142,197,8,21,201,0,0,0,0,0,0,0,0,0,0,1764,303,213,329,303,222,330,10,54,303,2606,413,313,514,413,332,515,23,80,413,10122,2035,914,2005,2035,724,2007,76,323,2035
Aculco,Mexico,sanchez-santiro,1778,-99.826944,20.098333,428,455,1001005,Nueva Espana,Curato,1777,1779,,Aculco,Huichapan,Mexico,Pueblo de indios,Mexico,San Jeronimo Aculco,None,None,San Jeronimo,6,,5112,,944,548.5,1492.5,4,1439,241,143,286,241,186,286,14,38,301,3239,649,219,676,649,262,675,25,84,766,0,0,0,0,0,0,0,0,0,0,368,52,38,88,52,39,88,2,9,63,66,13,9,12,14,7,11,0,0,11,0,0,0,0,0,0,0,0,0,0,434,65,47,100,66,46,99,2,9,74,1873,306,190,386,307,232,385,16,47,375,5112,955,409,1062,956,494,1060,41,131,1141
Acambay,Mexico,sanchez-santiro,1778,-99.843056,19.953889,429,456,1001002,Nueva Espana,Curato,1777,1779,,Acambay,Huichapan,Mexico,Pueblo de indios,Mexico,San Miguel Acambay,None,None,San Miguel,6,,8280,,2038.5,381.5,2420,3,673,96,83,152,97,61,153,9,19,138,6857,1484,438,1390,1484,386,1390,81,204,1784,0,0,0,0,0,0,0,0,0,0,644,97,69,147,97,60,148,6,20,142,106,15,8,28,15,10,28,0,2,17,0,0,0,0,0,0,0,0,0,0,750,112,77,175,112,70,176,6,22,159,1423,208,160,327,209,131,329,15,41,297,8280,1692,598,1717,1693,517,1719,96,245,2081
Villla de Peña de Francia,Mexico,sanchez-santiro,1778,-99.46281805,19.72787524,430,457,1001001,Nueva Espana,Curato,1777,1779,,El Carbon,Huichapan,Mexico,Villa,Mexico,El Carbon,Villanueva del Carbon| Peña de Francia|,None,None,5,,3835,,838,295,1133,3,754,153,97,143,153,20,143,15,27,188,2859,586,185,591,586,163,592,52,104,723,0,0,0,0,0,0,0,0,0,0,126,19,11,32,19,10,31,3,1,23,96,17,9,17,17,11,17,0,8,25,0,0,0,0,0,0,0,0,0,0,222,36,20,49,36,21,48,3,9,48,976,189,117,192,189,41,191,18,36,236,3835,775,302,783,775,204,783,70,140,959
Tecamac,Mexico,sanchez-santiro,1778,-98.968333,19.713056,431,458,1000989,Nueva Espana,Curato,1777,1779,,Tecamac,Ecatepec,Mexico,Pueblo de indios,Mexico,Santa Cruz Tecamac,None,None,Santa Cruz,6,,2412,,561,84.5,645.5,2,54,11,0,11,11,5,11,2,1,11,2046,384,121,462,384,91,462,45,97,443,0,0,0,0,0,0,0,0,0,0,285,46,16,79,46,12,79,2,5,43,27,2,2,8,2,3,7,1,2,4,0,0,0,0,0,0,0,0,0,0,312,48,18,87,48,15,86,3,7,47,366,59,18,98,59,20,97,5,8,58,2412,443,139,560,443,111,559,50,105,501
Yecapixtla,Morelos,sanchez-santiro,1778,-98.86544421,18.881111,432,459,1000975,Nueva Espana,Curato,1777,1779,,Yecapixtla,Cuernavaca,Mexico,Pueblo de indios,Mexico,San Juan Bautista Yecapixtla,Ayacapixtla|,None,San Juan Bautista,6,,3012,,774,192,966,3,303,60,38,43,60,46,42,3,8,75,2437,653,106,445,653,72,444,16,48,717,0,0,0,0,0,0,0,0,0,0,162,26,20,31,26,17,31,6,5,33,110,23,12,21,23,5,20,3,3,29,0,0,0,0,0,0,0,0,0,0,272,49,32,52,49,22,51,9,8,62,575,109,70,95,109,68,93,12,16,137,3012,762,176,540,762,140,537,28,64,854
Yautepec,Morelos,sanchez-santiro,1778,-99.063056,18.883611,433,460,1000974,Nueva Espana,Curato,1777,1779,,Yautepec,Cuernavaca,Mexico,Pueblo de indios,Mexico,Asuncion Yautepec,Villa de Yautepec,None,Asuncion,5,,2501,,360,446.5,806.5,3,218,40,21,34,40,27,34,7,12,67,1120,258,59,200,258,57,200,23,65,355,0,0,0,0,0,0,0,0,0,0,284,66,16,45,66,16,44,7,24,106,879,181,74,164,181,61,164,13,41,249,0,0,0,0,0,0,0,0,0,0,1163,247,90,209,247,77,208,20,65,355,1381,287,111,243,287,104,242,27,77,422,2501,545,170,443,545,161,442,50,142,777
Xochitepec,Morelos,sanchez-santiro,1778,-99.229722,18.781667,434,461,1000971,Nueva Espana,Curato,1777,1779,,Xochitepec,Cuernavaca,Mexico,Pueblo de indios,Mexico,San Juan Evangelista Xochitepec,None,None,San Juan Evangelista,6,,3571,,842.5,299,1141.5,1,72,14,12,10,14,10,9,2,0,20,2680,622,180,498,622,124,497,35,102,740,0,0,0,0,0,0,0,0,0,0,137,18,18,21,18,20,22,1,19,38,682,147,75,115,147,45,115,11,27,185,0,0,0,0,0,0,0,0,0,0,819,165,93,136,165,65,137,12,46,223,891,179,105,146,179,75,146,14,46,243,3571,801,285,644,801,199,643,49,148,983
Tlaquiltenango,Morelos,sanchez-santiro,1778,-99.160278,18.628889,435,462,1000966,Nueva Espana,Curato,1777,1779,,Tlaquiltenango,Cuernavaca,Mexico,Pueblo de indios,Mexico,Santo Domingo Tlaquiltenango,None,None,Santo Domingo,6,,2285,,650,313,963,2,26,7,3,0,7,3,1,2,1,7,1389,534,111,44,534,73,45,33,15,536,0,0,0,0,0,0,0,0,0,0,184,50,26,16,50,13,16,3,10,37,686,140,54,117,140,66,118,13,38,132,0,0,0,0,0,0,0,0,0,0,870,190,80,133,190,79,134,16,48,169,896,197,83,133,197,82,135,18,49,176,2285,731,194,177,731,155,180,51,64,712
Tlaltizapan,Morelos,sanchez-santiro,1778,-99.119444,18.6825,436,463,1000965,Nueva Espana,Curato,1777,1779,,Tlaltizapan,Cuernavaca,Mexico,Pueblo de indios,Mexico,San Miguel Tlaltizapan,Villa de Tlaltizapan,None,San Miguel,5,,3456,,475.5,695,1170.5,2,250,48,54,30,48,12,30,7,19,50,1465,320,116,256,321,71,257,43,81,325,0,0,0,0,0,0,0,0,0,0,261,66,29,29,66,23,29,2,17,72,1238,250,153,207,249,101,207,13,58,297,242,40,21,34,40,26,34,9,38,49,1741,356,203,270,355,150,270,24,113,418,1991,404,257,300,403,162,300,31,132,468,3456,724,373,556,724,233,557,74,213,793
Tepoztlan,Morelos,sanchez-santiro,1778,-99.099722,18.985278,437,464,1000953,Nueva Espana,Curato,1777,1779,,Tepoztlan,Cuernavaca,Mexico,Pueblo de indios,Mexico,Nativitas Tepoztlan,Tepuztlan,None,Nativitas,6,,5279,,1464.5,78.5,1543,2,63,10,6,11,10,5,12,1,6,28,5019,1004,408,1045,1004,206,1045,131,176,1415,0,0,0,0,0,0,0,0,0,0,184,34,22,37,35,7,37,7,5,66,6,1,1,1,1,0,1,0,1,2,7,1,1,0,1,2,1,1,0,1,197,36,24,38,37,9,39,8,6,69,260,46,30,49,47,14,51,9,12,97,5279,1050,438,1094,1051,220,1096,140,188,1512
Oaxtepec,Morelos,sanchez-santiro,1778,-98.970278,18.906389,438,465,1000935,Nueva Espana,Curato,1777,1779,,Oaxtepec,Cuernavaca,Mexico,Pueblo de indios,Mexico,Santo Domingo Oaxtepec,Guastepec|Guastepeque,None,Santo Domingo,6,,3227,,676,318,994,2,73,13,15,7,13,8,6,3,6,24,2252,449,177,450,449,134,450,18,125,588,0,0,0,0,0,0,0,0,0,0,210,48,22,28,48,24,27,3,10,61,639,96,84,127,96,58,128,10,40,150,53,7,10,7,6,3,8,2,10,24,902,151,116,162,150,85,163,15,60,235,975,164,131,169,163,93,169,18,66,259,3227,613,308,619,612,227,619,36,191,847
Mazatepec,Morelos,sanchez-santiro,1778,-99.361667,18.726944,439,466,1000932,Nueva Espana,Curato,1777,1779,,Mazatepec,Cuernavaca,Mexico,Pueblo de indios,Mexico,San Lucas Mazatepec,None,None,San Lucas,6,,3002,,611,549,1160,3,214,41,20,22,41,29,22,18,18,80,1643,432,136,210,432,120,211,48,54,496,0,0,0,0,0,0,0,0,0,0,557,155,55,54,155,50,54,18,16,170,588,164,60,53,164,55,53,19,20,198,0,0,0,0,0,0,0,0,0,0,1145,319,115,107,319,105,107,37,36,368,1359,360,135,129,360,134,129,55,54,448,3002,792,271,339,792,254,340,103,108,944
Jonacatepec,Morelos,sanchez-santiro,1778,-98.8025,18.682778,440,467,1000931,Nueva Espana,Curato,1777,1779,,Jonacatepec,Cuernavaca,Mexico,Pueblo de indios,Mexico,San Agustin Jonacatepec,None,None,San Agustin,6,,8726,,1833.5,794,2627.5,5,209,54,40,19,53,9,19,3,7,47,6292,1425,318,1312,1426,228,1312,66,205,1654,0,0,0,0,0,0,0,0,0,0,1056,204,107,186,204,112,186,17,40,191,1169,234,105,216,234,93,216,16,55,398,0,0,0,0,0,0,0,0,0,0,2225,438,212,402,438,205,402,33,95,589,2434,492,252,421,491,214,421,36,102,636,8726,1917,570,1733,1917,442,1733,102,307,2290
Jiutepec,Morelos,sanchez-santiro,1778,-99.175833,18.881667,441,468,1000929,Nueva Espana,Curato,1777,1779,,Jiutepec,Cuernavaca,Mexico,Pueblo de indios,Mexico,Santiago Jiutepec,Xiutepec,None,Santiago,6,,3711,,773.5,478,1251.5,3,93,19,20,10,19,5,10,2,5,24,2350,551,171,402,551,124,401,48,102,661,0,0,0,0,0,0,0,0,0,0,349,65,30,61,65,34,61,19,14,90,919,197,114,130,198,88,129,13,50,268,0,0,0,0,0,0,0,0,0,0,1268,262,144,191,263,122,190,32,64,358,1361,281,164,201,282,127,200,34,69,382,3711,832,335,603,833,251,601,82,171,1043
Jantetelco,Morelos,sanchez-santiro,1778,-98.775,18.716667,442,469,1000928,Nueva Espana,Curato,1777,1779,,Jantetelco,Cuernavaca,Mexico,Pueblo de indios,Mexico,San Pedro Jantetelco,None,None,San Pedro,6,,2990,,576.5,430.5,1007,2,390,67,54,63,67,45,62,9,21,100,1732,425,120,289,425,69,290,36,78,539,0,0,0,0,0,0,0,0,0,0,463,93,51,79,93,40,79,6,22,121,405,84,49,56,84,48,56,6,22,112,0,0,0,0,0,0,0,0,0,0,868,177,100,135,177,88,135,12,44,233,1258,244,154,198,244,133,197,21,65,333,2990,669,274,487,669,202,487,57,143,872
Achichipico,Morelos,sanchez-santiro,1778,-98.826111,18.948333,443,470,1000904,Nueva Espana,Curato,1777,1779,,Achichipico,Cuernavaca,Mexico,Pueblo de indios,Mexico,San Sebastian Achichipico,None,None,San Sebastian,6,,1440,,255,155.5,410.5,1,153,34,17,28,34,4,28,3,4,42,908,198,41,199,198,32,199,9,32,263,0,0,0,0,0,0,0,0,0,0,285,55,22,65,55,17,64,3,4,62,94,16,15,17,16,6,18,1,5,21,0,0,0,0,0,0,0,0,0,0,379,71,37,82,71,23,82,4,9,83,532,105,54,110,105,27,110,7,13,125,1440,303,95,309,303,59,309,16,45,388
Real de Zacualpan,Morelos,sanchez-santiro,1778,-98.765833,18.783889,444,471,1000902,Nueva Espana,Curato,1777,1779,,Zacualpan,Cuautla-Amilpas,Mexico,Pueblo de indios,Mexico,Rosario Zacualpan,Zacualpan de Amilpas|,None,Rosario,6,,3730,,606.5,654.5,1261,2,760,123,94,152,123,73,152,12,29,194,1383,454,136,85,454,70,85,17,82,661,0,0,0,0,0,0,0,0,0,0,651,101,72,148,101,51,147,0,31,131,936,136,107,218,136,61,219,10,49,240,0,0,0,0,0,0,0,0,0,0,1587,237,179,366,237,112,366,10,80,371,2347,360,273,518,360,185,518,22,109,565,3730,814,409,603,814,255,603,39,191,1226
Zacualpan de Amilpas,Morelos,sanchez-santiro,1778,-98.765833,18.783889,445,472,1000902,Nueva Espana,Curato,1777,1779,,Zacualpan,Cuautla-Amilpas,Mexico,Pueblo de indios,Mexico,Rosario Zacualpan,Zacualpan de Amilpas|,None,Rosario,6,,3576,,807.5,354.5,1162,2,168,42,19,24,43,10,25,2,1,39,2480,590,177,432,591,124,432,33,101,763,0,0,0,0,0,0,0,0,0,0,781,150,96,145,151,54,144,8,33,191,147,28,17,23,27,18,23,6,5,42,0,0,0,0,0,0,0,0,0,0,928,178,113,168,178,72,167,14,38,233,1096,220,132,192,221,82,192,16,39,272,3576,810,309,624,812,206,624,49,140,1035
Tetela del Volcan ,Morelos,sanchez-santiro,1778,-98.729444,18.891944,446,473,1000898,Nueva Espana,Curato,1777,1779,,Tetela del Volcan,Tetela del Volcan,Mexico,Pueblo de indios,Mexico,San Juan Bautista Tetela del Volcan,None,None,San Juan Bautista,5,,1068,,328.5,16,344.5,1,49,0,8,14,0,1,13,0,12,16,978,240,78,161,240,46,160,12,41,291,0,0,0,0,0,0,0,0,0,0,39,0,5,15,0,4,15,0,0,17,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1,5,15,1,4,15,0,0,18,90,1,13,29,1,5,28,0,12,34,1068,241,91,190,241,51,188,12,53,325
Ocuituco,Morelos,sanchez-santiro,1778,-98.773333,18.872778,447,474,1000895,Nueva Espana,Curato,1777,1779,,Ocuituco,Cuautla-Amilpas,Mexico,Pueblo de indios,Mexico,Santiago Ocuituco,None,None,Santiago,6,,1783,,446.5,142.5,589,1,101,21,10,10,22,18,10,6,3,33,1357,308,116,232,308,94,232,18,49,366,0,0,0,0,0,0,0,0,0,0,246,45,18,43,45,35,44,5,11,61,79,7,25,16,7,4,16,2,2,13,0,0,0,0,0,0,0,0,0,0,325,52,43,59,52,39,60,7,13,74,426,73,53,69,74,57,70,13,16,107,1783,381,169,301,382,151,302,31,65,473
Jumiltepec,Morelos,sanchez-santiro,1778,-98.774722,18.914444,448,475,1000892,Nueva Espana,Curato,1777,1779,,Jumiltepec,Cuautla-Amilpas,Mexico,Pueblo de indios,Mexico,San Andres Jumiltepec,None,None,San Andres,6,,862,,283,18.5,301.5,1,45,9,4,7,9,2,8,2,3,15,793,179,145,114,179,22,113,3,38,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,2,8,2,3,7,0,1,3,0,0,0,0,0,0,0,0,0,0,24,1,2,8,2,3,7,0,1,3,69,10,6,15,11,5,15,2,4,18,862,189,151,129,190,27,128,5,42,217
Hueyapan,Morelos,sanchez-santiro,1778,-98.691389,18.883889,449,476,1000891,Nueva Espana,Curato,1777,1779,,Hueyapan,Tetela del Volcan,Mexico,Pueblo de indios,Mexico,Santo Domingo (San Andres) Hueyapan,None,None,Santo Domingo (San Andres),6,,1049,,354.5,52,406.5,1,23,3,5,3,3,3,3,1,1,4,897,214,126,94,214,109,94,8,38,257,0,0,0,0,0,0,0,0,0,0,129,24,16,20,24,17,21,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,24,16,20,24,17,21,0,7,29,152,27,21,23,27,20,24,1,8,33,1049,241,147,117,241,129,118,9,46,290
Tepozotlan,Mexico,sanchez-santiro,1778,-99.223611,19.716111,450,477,1000876,Nueva Espana,Curato,1777,1779,,Tepotzotlan,Cuautitlan,Mexico,Pueblo de indios,Mexico,San Pedro Tepotzotlan,None,None,San Pedro,5,,3803,,710,397.5,1107.5,87,605,90,66,84,90,81,83,4,20,122,2470,565,130,526,564,63,525,29,68,657,0,0,0,0,0,0,0,0,0,0,604,112,56,120,112,51,120,12,21,134,124,21,15,22,22,15,21,2,6,24,0,0,0,0,0,0,0,0,0,0,728,133,71,142,134,66,141,14,27,158,1333,223,137,226,224,147,224,18,47,280,3803,788,267,752,788,210,749,47,115,937
Teoloyucan,Mexico,sanchez-santiro,1778,-99.181111,19.744167,451,478,1000875,Nueva Espana,Curato,1777,1779,,Teoloyucan,Cuautitlan,Mexico,Pueblo de indios,Mexico,San Antonio Teoloyucan,None,None,San Antonio,6,,4366,,993.5,295,1288.5,2,620,109,109,78,110,96,78,7,31,154,3545,734,159,779,734,170,779,53,137,933,0,0,0,0,0,0,0,0,0,0,116,22,12,20,22,15,19,0,6,22,85,17,11,16,17,5,17,0,2,17,0,0,0,0,0,0,0,0,0,0,201,39,23,36,39,20,36,0,8,39,821,148,132,114,149,116,114,7,39,193,4366,882,291,893,883,286,893,60,176,1126
Iztacalco,Mexico,sanchez-santiro,1778,-99.171667,19.7,452,479,1000868,Nueva Espana,Curato,1777,1779,,Ixtacalco,Cuautitlan,Mexico,Pueblo de indios,Mexico,San Mateo Ixtacalco,None,None,San Mateo,6,,1744,,669,43.5,712.5,2,12,2,3,0,2,0,1,1,1,3,1618,409,200,140,409,200,140,20,100,808,0,0,0,0,0,0,0,0,0,0,74,14,3,15,14,2,15,4,7,15,40,10,1,3,10,3,3,4,6,10,0,0,0,0,0,0,0,0,0,0,114,24,4,18,24,5,18,8,13,25,126,26,7,18,26,5,19,9,14,28,1744,435,207,158,435,205,159,29,114,836
Huehuetoca,Mexico,sanchez-santiro,1778,-99.203333,19.834167,453,480,1000867,Nueva Espana,Curato,1777,1779,,Huehuetoca,Cuautitlan,Mexico,Pueblo de indios,Mexico,San Pablo Huehuetoca,None,None,San Pablo,6,,1646,,264,292,556,2,620,109,109,78,110,96,78,7,31,154,811,184,69,142,183,44,142,18,29,223,0,0,0,0,0,0,0,0,0,0,198,29,26,44,29,20,44,2,4,46,17,3,5,2,4,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,215,32,31,46,33,22,45,2,4,50,835,141,140,124,143,118,123,9,35,204,1646,325,209,266,326,162,265,27,64,427
Tacubaya,Ciudad de Mexico,sanchez-santiro,1778,-99.1875,19.401944,454,481,1000860,Nueva Espana,Curato,1777,1779,,Tacubaya,Coyoacan,Mexico,Villa,Mexico,San Jose Tacubaya,None,None,San Jose,6,,3474,,751.5,375,1126.5,2,582,84,67,93,84,101,93,20,38,104,2335,445,219,416,445,216,416,55,123,518,0,0,0,0,0,0,0,0,0,0,368,58,42,71,59,43,70,7,18,67,189,35,23,30,34,25,30,4,8,37,0,0,0,0,0,0,0,0,0,0,557,93,65,101,93,68,100,11,26,104,1139,177,132,194,177,169,193,31,64,208,3474,622,351,610,622,385,609,86,187,726
San Angel/San Jacinto,Ciudad de Mexico,sanchez-santiro,1778,-99.191944,19.343611,455,482,1000857,Nueva Espana,Curato,1777,1779,,San Angel,Coyoacan,Mexico,Pueblo de indios,Mexico,San Angel Tenanitlan,San Jacinto|,None,San Angel,6,,4463,,1041.5,325,1366.5,2,527,89,73,81,88,75,80,11,28,127,3472,725,269,694,725,166,695,61,137,849,0,0,0,0,0,0,0,0,0,0,277,56,24,54,57,16,54,7,9,78,187,32,26,35,32,14,35,2,11,49,0,0,0,0,0,0,0,0,0,0,464,88,50,89,89,30,89,9,20,127,991,177,123,170,177,105,169,20,48,254,4463,902,392,864,902,271,864,81,185,1103
San Agustin de las Cuevas,Ciudad de Mexico,sanchez-santiro,1778,-99.166111,19.2875,456,483,1000855,Nueva Espana,Curato,1777,1779,,San Agustin de las Cuevas,Coyoacan,Mexico,Pueblo de indios,Mexico,San Agustin de las Cuevas (Tlalpan),Tlalpan,None,San Agustin,6,,3396,,938.5,196,1134.5,3,152,24,23,12,24,38,12,8,8,37,2878,714,212,500,714,151,501,21,65,909,0,0,0,0,0,0,0,0,0,0,254,46,44,29,46,45,29,6,9,60,112,18,14,20,18,14,21,0,7,23,0,0,0,0,0,0,0,0,0,0,366,64,58,49,64,59,50,6,16,83,518,88,81,61,88,97,62,14,24,120,3396,802,293,561,802,248,563,35,89,1029
Mixcoac,Ciudad de Mexico,sanchez-santiro,1778,-99.184444,19.375556,457,484,1000854,Nueva Espana,Curato,1777,1779,,Mixcoac,Coyoacan,Mexico,Pueblo de indios,Mexico,Santo Domingo Mixcoac,None,None,Santo Domingo,6,,3437,,917.5,255.5,1173,2,466,107,24,72,107,36,72,7,39,127,2762,784,108,463,784,76,464,46,37,854,0,0,0,0,0,0,0,0,0,0,139,57,1,5,58,4,5,5,4,60,70,22,12,4,21,3,4,3,1,22,0,0,0,0,0,0,0,0,0,0,209,79,13,9,79,7,9,8,5,82,675,186,37,81,186,43,81,15,44,209,3437,970,145,544,970,119,545,61,81,1063
Chimalhuacan Atenco,Mexico,sanchez-santiro,1778,-98.954167,19.4375,458,485,1000849,Nueva Espana,Curato,1777,1779,,Chimalhuacan Atenco,Coatepec,Mexico,Pueblo de indios,Mexico,Santo Domingo Chimalhuacan Atenco,None,None,Santo Domingo,6,,3157,,753,94.5,847.5,2,214,44,24,35,44,21,36,3,5,54,2857,552,114,676,552,126,675,50,112,724,0,0,0,0,0,0,0,0,0,0,73,14,10,15,14,4,15,1,0,19,13,2,0,4,2,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,86,16,10,19,16,4,19,2,0,22,300,60,34,54,60,25,55,5,5,76,3157,612,148,730,612,151,730,55,117,800
Tenango del Rio,Guerrero,sanchez-santiro,1778,-99.106944,18.103611,459,486,1000815,Nueva Espana,Curato,1777,1779,,Atenango del Rio,Chilapa,Mexico,Pueblo de indios,Mexico,San Juan Atenango del Rio,None,None,San Juan,6,,3124,,272,718.5,990.5,3,363,31,112,56,32,48,57,11,13,83,1033,161,129,244,161,60,245,19,14,352,0,0,0,0,0,0,0,0,0,0,825,109,184,126,109,93,125,25,54,273,903,95,235,143,94,121,144,19,52,227,0,0,0,0,0,0,0,0,0,0,1728,204,419,269,203,214,269,44,106,500,2091,235,531,325,235,262,326,55,119,583,3124,396,660,569,396,322,571,74,133,935
Totolapan,Morelos,sanchez-santiro,1778,-98.919722,18.986944,460,487,1000802,Nueva Espana,Curato,1777,1779,,Totolapan,Tlayacapa,Mexico,Pueblo de indios,Mexico,San Guillermo Totolapan,None,None,San Guillermo,6,,2619,,580.5,174.5,755,3,173,30,23,32,30,16,32,2,5,48,2044,450,113,442,450,45,441,21,82,572,0,0,0,0,0,0,0,0,0,0,385,63,34,77,63,42,78,11,17,99,17,4,3,2,4,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,402,67,37,79,67,44,80,11,17,106,575,97,60,111,97,60,112,13,22,154,2619,547,173,553,547,105,553,34,104,726
Tlayacapan,Morelos,sanchez-santiro,1778,-98.981111,18.955556,461,488,1000800,Nueva Espana,Curato,1777,1779,,Tlayacapan,Tlayacapa,Mexico,Pueblo de indios,Mexico,San Juan Bautista Tlayacapan,None,None,San Juan Bautista,6,,4378,,1310.5,283,1593.5,4,189,27,36,19,27,35,19,6,16,27,3658,750,507,519,750,402,518,54,158,750,0,0,0,0,0,0,0,0,0,0,78,17,11,10,17,8,10,2,3,17,453,93,66,46,93,80,46,7,22,93,0,0,0,0,0,0,0,0,0,0,531,110,77,56,110,88,56,9,25,110,720,137,113,75,137,123,75,15,41,137,4378,887,620,594,887,525,593,69,199,887
Tlanepantla-Cuautenca,Morelos,sanchez-santiro,1778,-98.996944,19.006667,462,489,1000792,Nueva Espana,Curato,1777,1779,,Tlalnepantla,Tlayacapa,Mexico,Pueblo de indios,Mexico,Purificacion Tlalnepantla,None,None,Purificacion,6,,2073,,550,60.5,610.5,2,38,8,3,6,7,4,5,0,3,8,1844,396,84,373,395,113,372,23,88,440,0,0,0,0,0,0,0,0,0,0,149,21,10,38,21,19,38,0,2,35,42,5,3,10,5,4,10,0,5,9,0,0,0,0,0,0,0,0,0,0,191,26,13,48,26,23,48,0,7,44,229,34,16,54,33,27,53,0,10,52,2073,430,100,427,428,140,425,23,98,492
Tlamanalco,Mexico,sanchez-santiro,1778,-98.8025,19.204444,463,490,1000791,Nueva Espana,Curato,1777,1779,,Tlalmanalco,Chalco,Mexico,Pueblo de indios,Mexico,San Luis Tlalmanalco,None,None,San Luis,5,,1541,,400.5,74.5,475,2,98,12,8,16,12,22,15,5,6,23,1295,291,67,247,291,46,247,17,89,339,0,0,0,0,0,0,0,0,0,0,59,11,4,13,11,5,13,1,1,12,89,11,13,19,11,8,19,4,4,18,0,0,0,0,0,0,0,0,0,0,148,22,17,32,22,13,32,5,5,30,246,34,25,48,34,35,47,10,11,53,1541,325,92,295,325,81,294,27,100,392
Tlahuac,Ciudad de Mexico,sanchez-santiro,1778,-99.054167,19.304167,464,491,1000789,Nueva Espana,Curato,1777,1779,,Tlahuac,Chalco,Mexico,Pueblo de indios,Mexico,San Pedro Tlahuac,Cuitlahuac,None,San Pedro,6,,3844,,1309.5,73,1382.5,2,61,12,7,11,12,6,11,0,0,12,3625,963,351,503,963,217,503,27,98,963,0,0,0,0,0,0,0,0,0,0,96,18,22,13,18,12,13,0,0,18,62,14,5,12,13,6,12,0,0,15,0,0,0,0,0,0,0,0,0,0,158,32,27,25,31,18,25,0,0,33,219,44,34,36,43,24,36,0,0,45,3844,1007,385,539,1006,241,539,27,98,1008
Tepecuacuilco,Mexico,sanchez-santiro,1778,-98.7875,18.983056,465,492,1000781,Nueva Espana,Curato,1777,1779,,Tepecoculco,Chalco,Mexico,Pueblo de indios,Mexico,San Juan Tepecoculco,Tepecocolli,None,San Juan,6,,4879,,905,633.5,1538.5,3,784,150,55,157,151,72,158,11,27,197,2912,731,138,551,731,67,551,40,103,909,0,0,0,0,0,0,0,0,0,0,399,105,46,40,105,37,39,4,23,120,784,148,85,151,148,78,151,7,16,229,0,0,0,0,0,0,0,0,0,0,1183,253,131,191,253,115,190,11,39,349,1967,403,186,348,404,187,348,22,66,546,4879,1134,324,899,1135,254,899,62,169,1455
